T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
481.5116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-481.5116565	0.8887413708	NaN	
476.3916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-476.3916565	0.8887413708	NaN	
471.2716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-471.2716565	0.8887413708	NaN	
466.1516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-466.1516565	0.8887413708	NaN	
461.0316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-461.0316565	0.8887413708	NaN	
455.9116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-455.9116565	0.8887413708	NaN	
450.7916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-450.7916565	0.8887413708	NaN	
445.6716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-445.6716565	0.8887413708	NaN	
440.5516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-440.5516565	0.8887413708	NaN	
435.4316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-435.4316565	0.8887413708	NaN	
430.3116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-430.3116565	0.8887413708	NaN	
425.1916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-425.1916565	0.8887413708	NaN	
420.0716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-420.0716565	0.8887413708	NaN	
414.9516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-414.9516565	0.8887413708	NaN	
409.8316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-409.8316565	0.8887413708	NaN	
404.7116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-404.7116565	0.8887413708	NaN	
399.5916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-399.5916565	0.8887413708	NaN	
394.4716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-394.4716565	0.8887413708	NaN	
389.3516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-389.3516565	0.8887413708	NaN	
384.2316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-384.2316565	0.8887413708	NaN	
379.1116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-379.1116565	0.8887413708	NaN	
373.9916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-373.9916565	0.8887413708	NaN	
368.8716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-368.8716565	0.8887413708	NaN	
363.7516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-363.7516565	0.8887413708	NaN	
358.6316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-358.6316565	0.8887413708	NaN	
353.5116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-353.5116565	0.8887413708	NaN	
348.3916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-348.3916565	0.8887413708	NaN	
343.2716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-343.2716565	0.8887413708	NaN	
338.1516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-338.1516565	0.8887413708	NaN	
333.0316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-333.0316565	0.8887413708	NaN	
327.9116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-327.9116565	0.8887413708	NaN	
322.7916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-322.7916565	0.8887413708	NaN	
317.6716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-317.6716565	0.8887413708	NaN	
312.5516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-312.5516565	0.8887413708	NaN	
307.4316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-307.4316565	0.8887413708	NaN	
302.3116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-302.3116565	0.8887413708	NaN	
300	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-300	0.8887413708	NaN	
