T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
905.7808328	100	0	0	1	1	100	0	0							-905.7808328	1	NaN	
905.7008328	100	0	0	1	1	100	0	0							-905.7008328	1	NaN	
905.6208328	100	0	0	1	1	100	0	0							-905.6208328	1	NaN	
905.5408328	100	0	0	1	1	100	0	0							-905.5408328	1	NaN	
905.4608328	100	0	0	1	1	100	0	0							-905.4608328	1	NaN	
905.3808328	100	0	0	1	1	100	0	0							-905.3808328	1	NaN	
905.3008328	100	0	0	1	1	100	0	0							-905.3008328	1	NaN	
905.2208328	100	0	0	1	1	100	0	0							-905.2208328	1	NaN	
905.1408328	100	0	0	1	1	100	0	0							-905.1408328	1	NaN	
905.0608328	100	0	0	1	1	100	0	0							-905.0608328	1	NaN	
904.9808328	100	0	0	1	1	100	0	0							-904.9808328	1	NaN	
904.9008328	100	0	0	1	1	100	0	0							-904.9008328	1	NaN	
904.8208328	100	0	0	1	1	100	0	0							-904.8208328	1	NaN	
904.7408328	100	0	0	1	1	100	0	0							-904.7408328	1	NaN	
904.6608328	100	0	0	1	1	100	0	0							-904.6608328	1	NaN	
904.5808328	100	0	0	1	1	100	0	0							-904.5808328	1	NaN	
904.5008328	100	0	0	1	1	100	0	0							-904.5008328	1	NaN	
904.4208328	100	0	0	1	1	100	0	0							-904.4208328	1	NaN	
904.3408328	100	0	0	1	1	100	0	0							-904.3408328	1	NaN	
904.2608328	100	0	0	1	1	100	0	0							-904.2608328	1	NaN	
904.1808328	100	0	0	1	1	100	0	0							-904.1808328	1	NaN	
904.1008328	100	0	0	1	1	100	0	0							-904.1008328	1	NaN	
904.0208328	100	0	0	1	1	100	0	0							-904.0208328	1	NaN	
903.9408328	100	0	0	1	1	100	0	0							-903.9408328	1	NaN	
903.8608328	100	0	0	1	1	100	0	0							-903.8608328	1	NaN	
903.7808328	100	0	0	1	1	100	0	0							-903.7808328	1	NaN	
903.7008328	100	0	0	1	1	100	0	0							-903.7008328	1	NaN	
903.6208328	100	0	0	1	1	100	0	0							-903.6208328	1	NaN	
903.5408328	100	0	0	1	1	100	0	0							-903.5408328	1	NaN	
903.4608328	100	0	0	1	1	100	0	0							-903.4608328	1	NaN	
903.3808328	100	0	0	1	1	100	0	0							-903.3808328	1	NaN	
903.3008328	100	0	0	1	1	100	0	0							-903.3008328	1	NaN	
903.2208328	100	0	0	1	1	100	0	0							-903.2208328	1	NaN	
903.1408328	100	0	0	1	1	100	0	0							-903.1408328	1	NaN	
903.0608328	100	0	0	1	1	100	0	0							-903.0608328	1	NaN	
902.9808328	100	0	0	1	1	100	0	0							-902.9808328	1	NaN	
902.9008328	100	0	0	1	1	100	0	0							-902.9008328	1	NaN	
902.8208328	100	0	0	1	1	100	0	0							-902.8208328	1	NaN	
902.7408328	100	0	0	1	1	100	0	0							-902.7408328	1	NaN	
902.6608328	100	0	0	1	1	100	0	0							-902.6608328	1	NaN	
902.5808328	100	0	0	1	1	100	0	0							-902.5808328	1	NaN	
902.5008328	100	0	0	1	1	100	0	0							-902.5008328	1	NaN	
902.4208328	100	0	0	1	1	100	0	0							-902.4208328	1	NaN	
902.3408328	100	0	0	1	1	100	0	0							-902.3408328	1	NaN	
902.2608328	100	0	0	1	1	100	0	0							-902.2608328	1	NaN	
902.1808328	100	0	0	1	1	100	0	0							-902.1808328	1	NaN	
902.1008328	100	0	0	1	1	100	0	0							-902.1008328	1	NaN	
902.0208328	100	0	0	1	1	100	0	0							-902.0208328	1	NaN	
901.9408328	100	0	0	1	1	100	0	0							-901.9408328	1	NaN	
901.8608328	100	0	0	1	1	100	0	0							-901.8608328	1	NaN	
901.7808328	100	0	0	1	1	100	0	0							-901.7808328	1	NaN	
901.7008328	100	0	0	1	1	100	0	0							-901.7008328	1	NaN	
901.6208328	100	0	0	1	1	100	0	0							-901.6208328	1	NaN	
901.5408328	100	0	0	1	1	100	0	0							-901.5408328	1	NaN	
901.4608328	100	0	0	1	1	100	0	0							-901.4608328	1	NaN	
901.3808328	100	0	0	1	1	100	0	0							-901.3808328	1	NaN	
901.3008328	100	0	0	1	1	100	0	0							-901.3008328	1	NaN	
901.2208328	100	0	0	1	1	100	0	0							-901.2208328	1	NaN	
901.1408328	100	0	0	1	1	100	0	0							-901.1408328	1	NaN	
901.0608328	100	0	0	1	1	100	0	0							-901.0608328	1	NaN	
900.9808328	100	0	0	1	1	100	0	0							-900.9808328	1	NaN	
900.9008328	100	0	0	1	1	100	0	0							-900.9008328	1	NaN	
900.8208328	100	0	0	1	1	100	0	0							-900.8208328	1	NaN	
900.7408328	100	0	0	1	1	100	0	0							-900.7408328	1	NaN	
900.6608328	100	0	0	1	1	100	0	0							-900.6608328	1	NaN	
900.5808328	100	0	0	1	1	100	0	0							-900.5808328	1	NaN	
900.5008328	100	0	0	1	1	100	0	0							-900.5008328	1	NaN	
900.4208328	100	0	0	1	1	100	0	0							-900.4208328	1	NaN	
900.3408328	100	0	0	1	1	100	0	0							-900.3408328	1	NaN	
900.2608328	100	0	0	1	1	100	0	0							-900.2608328	1	NaN	
900.1808328	100	0	0	1	1	100	0	0							-900.1808328	1	NaN	
900.1008328	100	0	0	1	1	100	0	0							-900.1008328	1	NaN	
900.0208328	100	0	0	1	1	100	0	0							-900.0208328	1	NaN	
899.9408328	100	0	0	1	1	100	0	0							-899.9408328	1	NaN	
899.8608328	100	0	0	1	1	100	0	0							-899.8608328	1	NaN	
899.7808328	100	0	0	1	1	100	0	0							-899.7808328	1	NaN	
899.7008328	100	0	0	1	1	100	0	0							-899.7008328	1	NaN	
899.6208328	100	0	0	1	1	100	0	0							-899.6208328	1	NaN	
899.5408328	100	0	0	1	1	100	0	0							-899.5408328	1	NaN	
899.4608328	100	0	0	1	1	100	0	0							-899.4608328	1	NaN	
899.3808328	100	0	0	1	1	100	0	0							-899.3808328	1	NaN	
899.3008328	100	0	0	1	1	100	0	0							-899.3008328	1	NaN	
899.2208328	100	0	0	1	1	100	0	0							-899.2208328	1	NaN	
899.1408328	100	0	0	1	1	100	0	0							-899.1408328	1	NaN	
899.0608328	100	0	0	1	1	100	0	0							-899.0608328	1	NaN	
898.9808328	100	0	0	1	1	100	0	0							-898.9808328	1	NaN	
898.9008328	100	0	0	1	1	100	0	0							-898.9008328	1	NaN	
898.8208328	100	0	0	1	1	100	0	0							-898.8208328	1	NaN	
898.7408328	100	0	0	1	1	100	0	0							-898.7408328	1	NaN	
898.6608328	100	0	0	1	1	100	0	0							-898.6608328	1	NaN	
898.5808328	100	0	0	1	1	100	0	0							-898.5808328	1	NaN	
898.5008328	100	0	0	1	1	100	0	0							-898.5008328	1	NaN	
898.4208328	100	0	0	1	1	100	0	0							-898.4208328	1	NaN	
898.3408328	100	0	0	1	1	100	0	0							-898.3408328	1	NaN	
898.2608328	100	0	0	1	1	100	0	0							-898.2608328	1	NaN	
898.1808328	100	0	0	1	1	100	0	0							-898.1808328	1	NaN	
898.1008328	100	0	0	1	1	100	0	0							-898.1008328	1	NaN	
898.0208328	100	0	0	1	1	100	0	0							-898.0208328	1	NaN	
897.9408328	100	0	0	1	1	100	0	0							-897.9408328	1	NaN	
897.8608328	100	0	0	1	1	100	0	0							-897.8608328	1	NaN	
897.7808328	100	0	0	1	1	100	0	0							-897.7808328	1	NaN	
897.7008328	100	0	0	1	1	100	0	0							-897.7008328	1	NaN	
897.6208328	100	0	0	1	1	100	0	0							-897.6208328	1	NaN	
897.5408328	100	0	0	1	1	100	0	0							-897.5408328	1	NaN	
897.4608328	100	0	0	1	1	100	0	0							-897.4608328	1	NaN	
897.3808328	100	0	0	1	1	100	0	0							-897.3808328	1	NaN	
897.3008328	100	0	0	1	1	100	0	0							-897.3008328	1	NaN	
897.2208328	100	0	0	1	1	100	0	0							-897.2208328	1	NaN	
897.1408328	100	0	0	1	1	100	0	0							-897.1408328	1	NaN	
897.0608328	100	0	0	1	1	100	0	0							-897.0608328	1	NaN	
896.9808328	100	0	0	1	1	100	0	0							-896.9808328	1	NaN	
896.9008328	100	0	0	1	1	100	0	0							-896.9008328	1	NaN	
896.8208328	100	0	0	1	1	100	0	0							-896.8208328	1	NaN	
896.7408328	100	0	0	1	1	100	0	0							-896.7408328	1	NaN	
896.6608328	100	0	0	1	1	100	0	0							-896.6608328	1	NaN	
896.5808328	100	0	0	1	1	100	0	0							-896.5808328	1	NaN	
896.5008328	100	0	0	1	1	100	0	0							-896.5008328	1	NaN	
896.4208328	100	0	0	1	1	100	0	0							-896.4208328	1	NaN	
896.3408328	100	0	0	1	1	100	0	0							-896.3408328	1	NaN	
896.2608328	100	0	0	1	1	100	0	0							-896.2608328	1	NaN	
896.1808328	100	0	0	1	1	100	0	0							-896.1808328	1	NaN	
896.1008328	100	0	0	1	1	100	0	0							-896.1008328	1	NaN	
896.0208328	100	0	0	1	1	100	0	0							-896.0208328	1	NaN	
895.9408328	100	0	0	1	1	100	0	0							-895.9408328	1	NaN	
895.8608328	100	0	0	1	1	100	0	0							-895.8608328	1	NaN	
895.7808328	100	0	0	1	1	100	0	0							-895.7808328	1	NaN	
895.7008328	100	0	0	1	1	100	0	0							-895.7008328	1	NaN	
895.6208328	100	0	0	1	1	100	0	0							-895.6208328	1	NaN	
895.5408328	100	0	0	1	1	100	0	0							-895.5408328	1	NaN	
895.4608328	100	0	0	1	1	100	0	0							-895.4608328	1	NaN	
895.3808328	100	0	0	1	1	100	0	0							-895.3808328	1	NaN	
895.3008328	100	0	0	1	1	100	0	0							-895.3008328	1	NaN	
895.2208328	100	0	0	1	1	100	0	0							-895.2208328	1	NaN	
895.1408328	100	0	0	1	1	100	0	0							-895.1408328	1	NaN	
895.0608328	100	0	0	1	1	100	0	0							-895.0608328	1	NaN	
894.9808328	100	0	0	1	1	100	0	0							-894.9808328	1	NaN	
894.9008328	100	0	0	1	1	100	0	0							-894.9008328	1	NaN	
894.8208328	100	0	0	1	1	100	0	0							-894.8208328	1	NaN	
894.7408328	100	0	0	1	1	100	0	0							-894.7408328	1	NaN	
894.6608328	100	0	0	1	1	100	0	0							-894.6608328	1	NaN	
894.5808328	100	0	0	1	1	100	0	0							-894.5808328	1	NaN	
894.5008328	100	0	0	1	1	100	0	0							-894.5008328	1	NaN	
894.4208328	100	0	0	1	1	100	0	0							-894.4208328	1	NaN	
894.3408328	100	0	0	1	1	100	0	0							-894.3408328	1	NaN	
894.2608328	100	0	0	1	1	100	0	0							-894.2608328	1	NaN	
894.1808328	100	0	0	1	1	100	0	0							-894.1808328	1	NaN	
894.1008328	100	0	0	1	1	100	0	0							-894.1008328	1	NaN	
894.0208328	100	0	0	1	1	100	0	0							-894.0208328	1	NaN	
893.9408328	100	0	0	1	1	100	0	0							-893.9408328	1	NaN	
893.8608328	100	0	0	1	1	100	0	0							-893.8608328	1	NaN	
893.7808328	100	0	0	1	1	100	0	0							-893.7808328	1	NaN	
893.7008328	100	0	0	1	1	100	0	0							-893.7008328	1	NaN	
893.6208328	100	0	0	1	1	100	0	0							-893.6208328	1	NaN	
893.5408328	100	0	0	1	1	100	0	0							-893.5408328	1	NaN	
893.4608328	100	0	0	1	1	100	0	0							-893.4608328	1	NaN	
893.3808328	100	0	0	1	1	100	0	0							-893.3808328	1	NaN	
893.3008328	100	0	0	1	1	100	0	0							-893.3008328	1	NaN	
893.2208328	100	0	0	1	1	100	0	0							-893.2208328	1	NaN	
893.1408328	100	0	0	1	1	100	0	0							-893.1408328	1	NaN	
893.0608328	100	0	0	1	1	100	0	0							-893.0608328	1	NaN	
892.9808328	100	0	0	1	1	100	0	0							-892.9808328	1	NaN	
892.9008328	100	0	0	1	1	100	0	0							-892.9008328	1	NaN	
892.8208328	100	0	0	1	1	100	0	0							-892.8208328	1	NaN	
892.7408328	100	0	0	1	1	100	0	0							-892.7408328	1	NaN	
892.6608328	100	0	0	1	1	100	0	0							-892.6608328	1	NaN	
892.5808328	100	0	0	1	1	100	0	0							-892.5808328	1	NaN	
892.5008328	100	0	0	1	1	100	0	0							-892.5008328	1	NaN	
892.4208328	100	0	0	1	1	100	0	0							-892.4208328	1	NaN	
892.3408328	100	0	0	1	1	100	0	0							-892.3408328	1	NaN	
892.2608328	100	0	0	1	1	100	0	0							-892.2608328	1	NaN	
892.1808328	100	0	0	1	1	100	0	0							-892.1808328	1	NaN	
892.1008328	100	0	0	1	1	100	0	0							-892.1008328	1	NaN	
892.0208328	100	0	0	1	1	100	0	0							-892.0208328	1	NaN	
891.9408328	100	0	0	1	1	100	0	0							-891.9408328	1	NaN	
891.8608328	100	0	0	1	1	100	0	0							-891.8608328	1	NaN	
891.7808328	100	0	0	1	1	100	0	0							-891.7808328	1	NaN	
891.7008328	100	0	0	1	1	100	0	0							-891.7008328	1	NaN	
891.6208328	100	0	0	1	1	100	0	0							-891.6208328	1	NaN	
891.5408328	100	0	0	1	1	100	0	0							-891.5408328	1	NaN	
891.4608328	100	0	0	1	1	100	0	0							-891.4608328	1	NaN	
891.3808328	100	0	0	1	1	100	0	0							-891.3808328	1	NaN	
891.3008328	100	0	0	1	1	100	0	0							-891.3008328	1	NaN	
891.2208328	100	0	0	1	1	100	0	0							-891.2208328	1	NaN	
891.1408328	100	0	0	1	1	100	0	0							-891.1408328	1	NaN	
891.0608328	100	0	0	1	1	100	0	0							-891.0608328	1	NaN	
890.9808328	100	0	0	1	1	100	0	0							-890.9808328	1	NaN	
890.9008328	100	0	0	1	1	100	0	0							-890.9008328	1	NaN	
890.8208328	100	0	0	1	1	100	0	0							-890.8208328	1	NaN	
890.7408328	100	0	0	1	1	100	0	0							-890.7408328	1	NaN	
890.6608328	100	0	0	1	1	100	0	0							-890.6608328	1	NaN	
890.5808328	100	0	0	1	1	100	0	0							-890.5808328	1	NaN	
890.5008328	100	0	0	1	1	100	0	0							-890.5008328	1	NaN	
890.4208328	100	0	0	1	1	100	0	0							-890.4208328	1	NaN	
890.3408328	100	0	0	1	1	100	0	0							-890.3408328	1	NaN	
890.2608328	100	0	0	1	1	100	0	0							-890.2608328	1	NaN	
890.1808328	100	0	0	1	1	100	0	0							-890.1808328	1	NaN	
890.1008328	100	0	0	1	1	100	0	0							-890.1008328	1	NaN	
890.0208328	100	0	0	1	1	100	0	0							-890.0208328	1	NaN	
889.9408328	100	0	0	1	1	100	0	0							-889.9408328	1	NaN	
889.8608328	100	0	0	1	1	100	0	0							-889.8608328	1	NaN	
889.7808328	100	0	0	1	1	100	0	0							-889.7808328	1	NaN	
889.7008328	100	0	0	1	1	100	0	0							-889.7008328	1	NaN	
889.6208328	100	0	0	1	1	100	0	0							-889.6208328	1	NaN	
889.5408328	100	0	0	1	1	100	0	0							-889.5408328	1	NaN	
889.4608328	100	0	0	1	1	100	0	0							-889.4608328	1	NaN	
889.3808328	100	0	0	1	1	100	0	0							-889.3808328	1	NaN	
889.3008328	100	0	0	1	1	100	0	0							-889.3008328	1	NaN	
889.2208328	100	0	0	1	1	100	0	0							-889.2208328	1	NaN	
889.1408328	100	0	0	1	1	100	0	0							-889.1408328	1	NaN	
889.0608328	100	0	0	1	1	100	0	0							-889.0608328	1	NaN	
888.9808328	100	0	0	1	1	100	0	0							-888.9808328	1	NaN	
888.9008328	100	0	0	1	1	100	0	0							-888.9008328	1	NaN	
888.8208328	100	0	0	1	1	100	0	0							-888.8208328	1	NaN	
888.7408328	100	0	0	1	1	100	0	0							-888.7408328	1	NaN	
888.6608328	100	0	0	1	1	100	0	0							-888.6608328	1	NaN	
888.5808328	100	0	0	1	1	100	0	0							-888.5808328	1	NaN	
888.5008328	100	0	0	1	1	100	0	0							-888.5008328	1	NaN	
888.4208328	100	0	0	1	1	100	0	0							-888.4208328	1	NaN	
888.3408328	100	0	0	1	1	100	0	0							-888.3408328	1	NaN	
888.2608328	100	0	0	1	1	100	0	0							-888.2608328	1	NaN	
888.1808328	100	0	0	1	1	100	0	0							-888.1808328	1	NaN	
888.1008328	100	0	0	1	1	100	0	0							-888.1008328	1	NaN	
888.0208328	100	0	0	1	1	100	0	0							-888.0208328	1	NaN	
887.9408328	100	0	0	1	1	100	0	0							-887.9408328	1	NaN	
887.8608328	100	0	0	1	1	100	0	0							-887.8608328	1	NaN	
887.7808328	100	0	0	1	1	100	0	0							-887.7808328	1	NaN	
887.7008328	100	0	0	1	1	100	0	0							-887.7008328	1	NaN	
887.6208328	100	0	0	1	1	100	0	0							-887.6208328	1	NaN	
887.5408328	100	0	0	1	1	100	0	0							-887.5408328	1	NaN	
887.4608328	100	0	0	1	1	100	0	0							-887.4608328	1	NaN	
887.3808328	100	0	0	1	1	100	0	0							-887.3808328	1	NaN	
887.3008328	100	0	0	1	1	100	0	0							-887.3008328	1	NaN	
887.2208328	100	0	0	1	1	100	0	0							-887.2208328	1	NaN	
887.1408328	100	0	0	1	1	100	0	0							-887.1408328	1	NaN	
887.0608328	100	0	0	1	1	100	0	0							-887.0608328	1	NaN	
886.9808328	100	0	0	1	1	100	0	0							-886.9808328	1	NaN	
886.9008328	100	0	0	1	1	100	0	0							-886.9008328	1	NaN	
886.8208328	100	0	0	1	1	100	0	0							-886.8208328	1	NaN	
886.7408328	100	0	0	1	1	100	0	0							-886.7408328	1	NaN	
886.6608328	100	0	0	1	1	100	0	0							-886.6608328	1	NaN	
886.5808328	100	0	0	1	1	100	0	0							-886.5808328	1	NaN	
886.5008328	100	0	0	1	1	100	0	0							-886.5008328	1	NaN	
886.4208328	100	0	0	1	1	100	0	0							-886.4208328	1	NaN	
886.3408328	100	0	0	1	1	100	0	0							-886.3408328	1	NaN	
886.2608328	100	0	0	1	1	100	0	0							-886.2608328	1	NaN	
886.1808328	100	0	0	1	1	100	0	0							-886.1808328	1	NaN	
886.1008328	100	0	0	1	1	100	0	0							-886.1008328	1	NaN	
886.0208328	100	0	0	1	1	100	0	0							-886.0208328	1	NaN	
885.9408328	100	0	0	1	1	100	0	0							-885.9408328	1	NaN	
885.8608328	100	0	0	1	1	100	0	0							-885.8608328	1	NaN	
885.7808328	100	0	0	1	1	100	0	0							-885.7808328	1	NaN	
885.7008328	100	0	0	1	1	100	0	0							-885.7008328	1	NaN	
885.6208328	100	0	0	1	1	100	0	0							-885.6208328	1	NaN	
885.5408328	100	0	0	1	1	100	0	0							-885.5408328	1	NaN	
885.4608328	100	0	0	1	1	100	0	0							-885.4608328	1	NaN	
885.3808328	100	0	0	1	1	100	0	0							-885.3808328	1	NaN	
885.3008328	100	0	0	1	1	100	0	0							-885.3008328	1	NaN	
885.2208328	100	0	0	1	1	100	0	0							-885.2208328	1	NaN	
885.1408328	100	0	0	1	1	100	0	0							-885.1408328	1	NaN	
885.0608328	100	0	0	1	1	100	0	0							-885.0608328	1	NaN	
884.9808328	100	0	0	1	1	100	0	0							-884.9808328	1	NaN	
884.9008328	100	0	0	1	1	100	0	0							-884.9008328	1	NaN	
884.8208328	100	0	0	1	1	100	0	0							-884.8208328	1	NaN	
884.7408328	100	0	0	1	1	100	0	0							-884.7408328	1	NaN	
884.6608328	100	0	0	1	1	100	0	0							-884.6608328	1	NaN	
884.5808328	100	0	0	1	1	100	0	0							-884.5808328	1	NaN	
884.5008328	100	0	0	1	1	100	0	0							-884.5008328	1	NaN	
884.4208328	100	0	0	1	1	100	0	0							-884.4208328	1	NaN	
884.3408328	100	0	0	1	1	100	0	0							-884.3408328	1	NaN	
884.2608328	100	0	0	1	1	100	0	0							-884.2608328	1	NaN	
884.1808328	100	0	0	1	1	100	0	0							-884.1808328	1	NaN	
884.1008328	100	0	0	1	1	100	0	0							-884.1008328	1	NaN	
884.0208328	100	0	0	1	1	100	0	0							-884.0208328	1	NaN	
883.9408328	100	0	0	1	1	100	0	0							-883.9408328	1	NaN	
883.8608328	100	0	0	1	1	100	0	0							-883.8608328	1	NaN	
883.7808328	100	0	0	1	1	100	0	0							-883.7808328	1	NaN	
883.7008328	100	0	0	1	1	100	0	0							-883.7008328	1	NaN	
883.6208328	100	0	0	1	1	100	0	0							-883.6208328	1	NaN	
883.5408328	100	0	0	1	1	100	0	0							-883.5408328	1	NaN	
883.4608328	100	0	0	1	1	100	0	0							-883.4608328	1	NaN	
883.3808328	100	0	0	1	1	100	0	0							-883.3808328	1	NaN	
883.3008328	100	0	0	1	1	100	0	0							-883.3008328	1	NaN	
883.2208328	100	0	0	1	1	100	0	0							-883.2208328	1	NaN	
883.1408328	100	0	0	1	1	100	0	0							-883.1408328	1	NaN	
883.0608328	100	0	0	1	1	100	0	0							-883.0608328	1	NaN	
882.9808328	100	0	0	1	1	100	0	0							-882.9808328	1	NaN	
882.9008328	100	0	0	1	1	100	0	0							-882.9008328	1	NaN	
882.8208328	100	0	0	1	1	100	0	0							-882.8208328	1	NaN	
882.7408328	100	0	0	1	1	100	0	0							-882.7408328	1	NaN	
882.6608328	100	0	0	1	1	100	0	0							-882.6608328	1	NaN	
882.5808328	100	0	0	1	1	100	0	0							-882.5808328	1	NaN	
882.5008328	100	0	0	1	1	100	0	0							-882.5008328	1	NaN	
882.4208328	100	0	0	1	1	100	0	0							-882.4208328	1	NaN	
882.3408328	100	0	0	1	1	100	0	0							-882.3408328	1	NaN	
882.2608328	100	0	0	1	1	100	0	0							-882.2608328	1	NaN	
882.1808328	100	0	0	1	1	100	0	0							-882.1808328	1	NaN	
882.1008328	100	0	0	1	1	100	0	0							-882.1008328	1	NaN	
882.0208328	100	0	0	1	1	100	0	0							-882.0208328	1	NaN	
881.9408328	100	0	0	1	1	100	0	0							-881.9408328	1	NaN	
881.8608328	100	0	0	1	1	100	0	0							-881.8608328	1	NaN	
881.7808328	100	0	0	1	1	100	0	0							-881.7808328	1	NaN	
881.7008328	100	0	0	1	1	100	0	0							-881.7008328	1	NaN	
881.6208328	100	0	0	1	1	100	0	0							-881.6208328	1	NaN	
881.5408328	100	0	0	1	1	100	0	0							-881.5408328	1	NaN	
881.4608328	100	0	0	1	1	100	0	0							-881.4608328	1	NaN	
881.3808328	100	0	0	1	1	100	0	0							-881.3808328	1	NaN	
881.3008328	100	0	0	1	1	100	0	0							-881.3008328	1	NaN	
881.2208328	100	0	0	1	1	100	0	0							-881.2208328	1	NaN	
881.1408328	100	0	0	1	1	100	0	0							-881.1408328	1	NaN	
881.0608328	100	0	0	1	1	100	0	0							-881.0608328	1	NaN	
880.9808328	100	0	0	1	1	100	0	0							-880.9808328	1	NaN	
880.9008328	100	0	0	1	1	100	0	0							-880.9008328	1	NaN	
880.8208328	100	0	0	1	1	100	0	0							-880.8208328	1	NaN	
880.7408328	100	0	0	1	1	100	0	0							-880.7408328	1	NaN	
880.6608328	100	0	0	1	1	100	0	0							-880.6608328	1	NaN	
880.5808328	100	0	0	1	1	100	0	0							-880.5808328	1	NaN	
880.5008328	100	0	0	1	1	100	0	0							-880.5008328	1	NaN	
880.4208328	100	0	0	1	1	100	0	0							-880.4208328	1	NaN	
880.3408328	100	0	0	1	1	100	0	0							-880.3408328	1	NaN	
880.2608328	100	0	0	1	1	100	0	0							-880.2608328	1	NaN	
880.1808328	100	0	0	1	1	100	0	0							-880.1808328	1	NaN	
880.1008328	100	0	0	1	1	100	0	0							-880.1008328	1	NaN	
880.0208328	100	0	0	1	1	100	0	0							-880.0208328	1	NaN	
879.9408328	100	0	0	1	1	100	0	0							-879.9408328	1	NaN	
879.8608328	100	0	0	1	1	100	0	0							-879.8608328	1	NaN	
879.7808328	100	0	0	1	1	100	0	0							-879.7808328	1	NaN	
879.7008328	100	0	0	1	1	100	0	0							-879.7008328	1	NaN	
879.6208328	100	0	0	1	1	100	0	0							-879.6208328	1	NaN	
879.5408328	100	0	0	1	1	100	0	0							-879.5408328	1	NaN	
879.4608328	100	0	0	1	1	100	0	0							-879.4608328	1	NaN	
879.3808328	100	0	0	1	1	100	0	0							-879.3808328	1	NaN	
879.3008328	100	0	0	1	1	100	0	0							-879.3008328	1	NaN	
879.2208328	100	0	0	1	1	100	0	0							-879.2208328	1	NaN	
879.1408328	100	0	0	1	1	100	0	0							-879.1408328	1	NaN	
879.0608328	100	0	0	1	1	100	0	0							-879.0608328	1	NaN	
878.9808328	100	0	0	1	1	100	0	0							-878.9808328	1	NaN	
878.9008328	100	0	0	1	1	100	0	0							-878.9008328	1	NaN	
878.8208328	100	0	0	1	1	100	0	0							-878.8208328	1	NaN	
878.7408328	100	0	0	1	1	100	0	0							-878.7408328	1	NaN	
878.6608328	100	0	0	1	1	100	0	0							-878.6608328	1	NaN	
878.5808328	100	0	0	1	1	100	0	0							-878.5808328	1	NaN	
878.5008328	100	0	0	1	1	100	0	0							-878.5008328	1	NaN	
878.4208328	100	0	0	1	1	100	0	0							-878.4208328	1	NaN	
878.3408328	100	0	0	1	1	100	0	0							-878.3408328	1	NaN	
878.2608328	100	0	0	1	1	100	0	0							-878.2608328	1	NaN	
878.1808328	100	0	0	1	1	100	0	0							-878.1808328	1	NaN	
878.1008328	100	0	0	1	1	100	0	0							-878.1008328	1	NaN	
878.0208328	100	0	0	1	1	100	0	0							-878.0208328	1	NaN	
877.9408328	100	0	0	1	1	100	0	0							-877.9408328	1	NaN	
877.8608328	100	0	0	1	1	100	0	0							-877.8608328	1	NaN	
877.7808328	100	0	0	1	1	100	0	0							-877.7808328	1	NaN	
877.7008328	100	0	0	1	1	100	0	0							-877.7008328	1	NaN	
877.6208328	100	0	0	1	1	100	0	0							-877.6208328	1	NaN	
877.5408328	100	0	0	1	1	100	0	0							-877.5408328	1	NaN	
877.4608328	100	0	0	1	1	100	0	0							-877.4608328	1	NaN	
877.3808328	100	0	0	1	1	100	0	0							-877.3808328	1	NaN	
877.3008328	100	0	0	1	1	100	0	0							-877.3008328	1	NaN	
877.2208328	100	0	0	1	1	100	0	0							-877.2208328	1	NaN	
877.1408328	100	0	0	1	1	100	0	0							-877.1408328	1	NaN	
877.0608328	100	0	0	1	1	100	0	0							-877.0608328	1	NaN	
876.9808328	100	0	0	1	1	100	0	0							-876.9808328	1	NaN	
876.9008328	100	0	0	1	1	100	0	0							-876.9008328	1	NaN	
876.8208328	100	0	0	1	1	100	0	0							-876.8208328	1	NaN	
876.7408328	100	0	0	1	1	100	0	0							-876.7408328	1	NaN	
876.6608328	100	0	0	1	1	100	0	0							-876.6608328	1	NaN	
876.5808328	100	0	0	1	1	100	0	0							-876.5808328	1	NaN	
876.5008328	100	0	0	1	1	100	0	0							-876.5008328	1	NaN	
876.4208328	100	0	0	1	1	100	0	0							-876.4208328	1	NaN	
876.3408328	100	0	0	1	1	100	0	0							-876.3408328	1	NaN	
876.2608328	100	0	0	1	1	100	0	0							-876.2608328	1	NaN	
876.1808328	100	0	0	1	1	100	0	0							-876.1808328	1	NaN	
876.1008328	100	0	0	1	1	100	0	0							-876.1008328	1	NaN	
876.0208328	100	0	0	1	1	100	0	0							-876.0208328	1	NaN	
875.9408328	100	0	0	1	1	100	0	0							-875.9408328	1	NaN	
875.8608328	100	0	0	1	1	100	0	0							-875.8608328	1	NaN	
875.7808328	100	0	0	1	1	100	0	0							-875.7808328	1	NaN	
875.7008328	100	0	0	1	1	100	0	0							-875.7008328	1	NaN	
875.6208328	100	0	0	1	1	100	0	0							-875.6208328	1	NaN	
875.5408328	100	0	0	1	1	100	0	0							-875.5408328	1	NaN	
875.4608328	100	0	0	1	1	100	0	0							-875.4608328	1	NaN	
875.3808328	100	0	0	1	1	100	0	0							-875.3808328	1	NaN	
875.3008328	100	0	0	1	1	100	0	0							-875.3008328	1	NaN	
