T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
782.3850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-782.3850572	0.4368462883	NaN	
782.3050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-782.3050572	0.4368462883	NaN	
782.1450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-782.1450572	0.4368462883	NaN	
781.8250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-781.8250572	0.4368462883	NaN	
781.1850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-781.1850572	0.4368462883	NaN	
779.9050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-779.9050572	0.4368462883	NaN	
777.3450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-777.3450572	0.4368462883	NaN	
772.2250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-772.2250572	0.4368462883	NaN	
767.1050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-767.1050572	0.4368462883	NaN	
761.9850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-761.9850572	0.4368462883	NaN	
756.8650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-756.8650572	0.4368462883	NaN	
751.7450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-751.7450572	0.4368462883	NaN	
746.6250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-746.6250572	0.4368462883	NaN	
741.5050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-741.5050572	0.4368462883	NaN	
736.3850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-736.3850572	0.4368462883	NaN	
731.2650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-731.2650572	0.4368462883	NaN	
726.1450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-726.1450572	0.4368462883	NaN	
721.0250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-721.0250572	0.4368462883	NaN	
715.9050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-715.9050572	0.4368462883	NaN	
710.7850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-710.7850572	0.4368462883	NaN	
705.6650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-705.6650572	0.4368462883	NaN	
700.5450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-700.5450572	0.4368462883	NaN	
695.4250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-695.4250572	0.4368462883	NaN	
690.3050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-690.3050572	0.4368462883	NaN	
685.1850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-685.1850572	0.4368462883	NaN	
680.0650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-680.0650572	0.4368462883	NaN	
674.9450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-674.9450572	0.4368462883	NaN	
669.8250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-669.8250572	0.4368462883	NaN	
664.7050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-664.7050572	0.4368462883	NaN	
659.5850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-659.5850572	0.4368462883	NaN	
654.4650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-654.4650572	0.4368462883	NaN	
649.3450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-649.3450572	0.4368462883	NaN	
644.2250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-644.2250572	0.4368462883	NaN	
639.1050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-639.1050572	0.4368462883	NaN	
633.9850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-633.9850572	0.4368462883	NaN	
628.8650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-628.8650572	0.4368462883	NaN	
623.7450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-623.7450572	0.4368462883	NaN	
618.6250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-618.6250572	0.4368462883	NaN	
613.5050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-613.5050572	0.4368462883	NaN	
608.3850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-608.3850572	0.4368462883	NaN	
603.2650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-603.2650572	0.4368462883	NaN	
598.1450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-598.1450572	0.4368462883	NaN	
593.0250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-593.0250572	0.4368462883	NaN	
587.9050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-587.9050572	0.4368462883	NaN	
582.7850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-582.7850572	0.4368462883	NaN	
577.6650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-577.6650572	0.4368462883	NaN	
572.5450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-572.5450572	0.4368462883	NaN	
567.4250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-567.4250572	0.4368462883	NaN	
562.3050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-562.3050572	0.4368462883	NaN	
557.1850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-557.1850572	0.4368462883	NaN	
552.0650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-552.0650572	0.4368462883	NaN	
546.9450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-546.9450572	0.4368462883	NaN	
541.8250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-541.8250572	0.4368462883	NaN	
536.7050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-536.7050572	0.4368462883	NaN	
531.5850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-531.5850572	0.4368462883	NaN	
526.4650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-526.4650572	0.4368462883	NaN	
521.3450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-521.3450572	0.4368462883	NaN	
516.2250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-516.2250572	0.4368462883	NaN	
511.1050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-511.1050572	0.4368462883	NaN	
505.9850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-505.9850572	0.4368462883	NaN	
500.8650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-500.8650572	0.4368462883	NaN	
495.7450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-495.7450572	0.4368462883	NaN	
490.6250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-490.6250572	0.4368462883	NaN	
485.5050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-485.5050572	0.4368462883	NaN	
480.3850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-480.3850572	0.4368462883	NaN	
475.2650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-475.2650572	0.4368462883	NaN	
470.1450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-470.1450572	0.4368462883	NaN	
465.0250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-465.0250572	0.4368462883	NaN	
459.9050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-459.9050572	0.4368462883	NaN	
454.7850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-454.7850572	0.4368462883	NaN	
449.6650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-449.6650572	0.4368462883	NaN	
444.5450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-444.5450572	0.4368462883	NaN	
439.4250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-439.4250572	0.4368462883	NaN	
434.3050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-434.3050572	0.4368462883	NaN	
429.1850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-429.1850572	0.4368462883	NaN	
424.0650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-424.0650572	0.4368462883	NaN	
418.9450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-418.9450572	0.4368462883	NaN	
413.8250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-413.8250572	0.4368462883	NaN	
408.7050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-408.7050572	0.4368462883	NaN	
403.5850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-403.5850572	0.4368462883	NaN	
398.4650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-398.4650572	0.4368462883	NaN	
393.3450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-393.3450572	0.4368462883	NaN	
388.2250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-388.2250572	0.4368462883	NaN	
383.1050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-383.1050572	0.4368462883	NaN	
377.9850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-377.9850572	0.4368462883	NaN	
372.8650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-372.8650572	0.4368462883	NaN	
367.7450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-367.7450572	0.4368462883	NaN	
362.6250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-362.6250572	0.4368462883	NaN	
357.5050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-357.5050572	0.4368462883	NaN	
352.3850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-352.3850572	0.4368462883	NaN	
347.2650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-347.2650572	0.4368462883	NaN	
342.1450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-342.1450572	0.4368462883	NaN	
337.0250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-337.0250572	0.4368462883	NaN	
331.9050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-331.9050572	0.4368462883	NaN	
326.7850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-326.7850572	0.4368462883	NaN	
321.6650572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-321.6650572	0.4368462883	NaN	
316.5450572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-316.5450572	0.4368462883	NaN	
311.4250572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-311.4250572	0.4368462883	NaN	
306.3050572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-306.3050572	0.4368462883	NaN	
301.1850572	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-301.1850572	0.4368462883	NaN	
300	94	1	5	1	0.4368462883	96.48906142	2.172391313	1.338547263										43.36164434	51.06106018	5.577295482				-300	0.4368462883	NaN	
