T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
900.7188757	91	8	1	0.1723615659	0.002535799536	98.89738085	0.9775701901	0.1250489618	89.41824311	9.406482584	1.175274304							0	0	0	-900.7188757	0.002535799536	-11701.9395123597	
900.6388757	91	8	1	0.1745629024	0.002528979411	98.89456875	0.9800658224	0.1253654299	89.39421692	9.427846843	1.177936233							0	0	0	-900.6388757	0.002528979411	-11758.2452462153	
900.5588757	91	8	1	0.1767527467	0.002522191907	98.8917558	0.9825622003	0.1256820043	89.37020174	9.449201327	1.180596929							0	0	0	-900.5588757	0.002522191907	-11814.6871390278	
900.4788757	91	8	1	0.1789311858	0.00251543679	98.88894199	0.9850593257	0.1259986854	89.34619758	9.470546028	1.183256392							0	0	0	-900.4788757	0.00251543679	-11871.2639490545	
900.3988757	91	8	1	0.181098306	0.002508713829	98.88612733	0.9875572005	0.1263154734	89.32220444	9.491880938	1.185914622							0	0	0	-900.3988757	0.002508713829	-11927.9779733021	
900.3188757	91	8	1	0.1832541925	0.002502022797	98.8833118	0.9900558265	0.1266323689	89.29822233	9.513206049	1.188571616							0	0	0	-900.3188757	0.002502022797	-11984.8280016294	
900.2388757	91	8	1	0.18539893	0.002495363466	98.88049542	0.9925552057	0.1269493721	89.27425127	9.534521355	1.191227375							0	0	0	-900.2388757	0.002495363466	-12041.8129094116	
900.1588757	91	8	1	0.1875326022	0.002488735612	98.87767818	0.9950553399	0.1272664833	89.25029126	9.555826847	1.193881897							0	0	0	-900.1588757	0.002488735612	-12098.9342590202	
900.0788757	91	8	1	0.1896552917	0.002482139013	98.87486007	0.9975562311	0.127583703	89.2263423	9.577122518	1.196535182							0	0	0	-900.0788757	0.002482139013	-12156.1928214379	
899.9988757	91	8	1	0.1917670808	0.00247557345	98.87204109	1.000057881	0.1279010314	89.20240441	9.598408362	1.199187228							0	0	0	-899.9988757	0.00247557345	-12213.5866011532	
899.9188757	91	8	1	0.1938680507	0.002469038703	98.86922124	1.002560292	0.1282184688	89.1784776	9.61968437	1.201838035							0	0	0	-899.9188757	0.002469038703	-12271.1164927478	
899.8388757	91	8	1	0.1959582817	0.002462534558	98.86640052	1.005063465	0.1285360157	89.15456186	9.640950535	1.204487601							0	0	0	-899.8388757	0.002462534558	-12328.7843040199	
