T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
690.1826382	92	8	0	1	0.8789402158	98.24460312	1.755396881	0				46.66239232	53.33760768	0				-690.1826382	0.8789402158	-3614.86967544419	
687.6226382	92	8	0	1	0.8782393557	98.28789006	1.712109945	0				46.64705571	53.35294429	0				-687.6226382	0.8782393557	-3695.8830176951	
685.0626382	92	8	0	1	0.87755452	98.33029805	1.669701946	0				46.63192222	53.36807778	0				-685.0626382	0.87755452	-3782.35114226283	
682.5026382	92	8	0	1	0.8768853384	98.3718437	1.628156299	0				46.61699132	53.38300868	0				-682.5026382	0.8768853384	-3870.81209502269	
679.9426382	92	8	0	1	0.8762314468	98.41254315	1.587456854	0				46.60226244	53.39773756	0				-679.9426382	0.8762314468	-3961.31128465045	
677.3826382	92	8	0	1	0.875592492	98.45241212	1.547587879	0				46.58773498	53.41226502	0				-677.3826382	0.875592492	-4053.91222079343	
674.8226382	92	8	0	1	0.8749681321	98.49146596	1.508534039	0				46.57340832	53.42659168	0				-674.8226382	0.8749681321	-4148.68182487694	
672.2626382	92	8	0	1	0.8743580355	98.52971961	1.470280386	0				46.55928177	53.44071823	0				-672.2626382	0.8743580355	-4245.68773438245	
669.7026382	92	8	0	1	0.8737618804	98.56718766	1.432812336	0				46.54535466	53.45464534	0				-669.7026382	0.8737618804	-4345.00225086986	
667.1426382	92	8	0	1	0.873179355	98.60388434	1.39611566	0				46.53162625	53.46837375	0				-667.1426382	0.873179355	-4446.6993026447	
664.5826382	92	8	0	1	0.8726101562	98.63982353	1.360176467	0				46.51809578	53.48190422	0				-664.5826382	0.8726101562	-4550.85509055151	
662.0226382	92	8	0	1	0.8720539899	98.67501881	1.324981192	0				46.50476247	53.49523753	0				-662.0226382	0.8720539899	-4657.55127187824	
659.4626382	92	8	0	1	0.8715105706	98.70948342	1.290516582	0				46.49162549	53.50837451	0				-659.4626382	0.8715105706	-4766.87117052631	
656.9026382	92	8	0	1	0.8709796207	98.74323032	1.256769684	0				46.47868401	53.52131599	0				-656.9026382	0.8709796207	-4878.8999825491	
654.3426382	92	8	0	1	0.8704608702	98.77627217	1.223727834	0				46.46593713	53.53406287	0				-654.3426382	0.8704608702	-4993.72883207874	
651.7826382	92	8	0	1	0.8699540569	98.80862135	1.191378647	0				46.45338396	53.54661604	0				-651.7826382	0.8699540569	-5111.45141501689	
649.2226382	92	8	0	1	0.8694589254	98.84028999	1.159710005	0				46.44102357	53.55897643	0				-649.2226382	0.8694589254	-5232.16545119454	
646.6626382	92	8	0	1	0.8689752275	98.87128995	1.128710046	0				46.42885498	53.57114502	0				-646.6626382	0.8689752275	-5355.97261758309	
644.1026382	92	8	0	1	0.8685027213	98.90163284	1.098367158	0				46.41687722	53.58312278	0				-644.1026382	0.8685027213	-5482.97867087876	
641.5426382	92	8	0	1	0.8680411715	98.93133004	1.068669965	0				46.40508927	53.59491073	0				-641.5426382	0.8680411715	-5613.29471186125	
638.9826382	92	8	0	1	0.8675903488	98.96039268	1.039607324	0				46.39349008	53.60650992	0				-638.9826382	0.8675903488	-5747.03464391408	
636.4226382	92	8	0	1	0.8671500297	98.98883169	1.011168311	0				46.38207858	53.61792142	0				-636.4226382	0.8671500297	-5884.31737214215	
633.8626382	92	8	0	1	0.8667199963	99.01665778	0.9833422184	0				46.37085369	53.62914631	0				-633.8626382	0.8667199963	-6025.26918345685	
631.3026382	92	8	0	1	0.8663000364	99.04388146	0.9561185429	0				46.35981427	53.64018573	0				-631.3026382	0.8663000364	-6170.02110210685	
628.7426382	92	8	0	1	0.8658899429	99.07051302	0.9294869811	0				46.3489592	53.6510408	0				-628.7426382	0.8658899429	-6318.70689586429	
626.1826382	92	8	0	1	0.8654895136	99.09656258	0.9034374213	0				46.33828729	53.66171271	0				-626.1826382	0.8654895136	-6471.46818503999	
623.6226382	92	8	0	1	0.8650985513	99.12204006	0.8779599375	0				46.32779736	53.67220264	0				-623.6226382	0.8650985513	-6628.45398086099	
621.0626382	92	8	0	1	0.8647168635	99.14695522	0.8530447828	0				46.31748819	53.68251181	0				-621.0626382	0.8647168635	-6789.81866684952	
618.5026382	92	8	0	1	0.8643442622	99.17131762	0.8286823832	0				46.30735854	53.69264146	0				-618.5026382	0.8643442622	-6955.72278415114	
615.9426382	92	8	0	1	0.8639805637	99.19513667	0.8048633322	0				46.29740714	53.70259286	0				-615.9426382	0.8639805637	-7126.33411458211	
613.3826382	92	8	0	1	0.8636255885	99.21842161	0.781578385	0				46.28763271	53.71236729	0				-613.3826382	0.8636255885	-7301.82784074477	
610.8226382	92	8	0	1	0.8632791611	99.24118155	0.7588184534	0				46.27803395	53.72196605	0				-610.8226382	0.8632791611	-7482.39032175154	
608.2626382	92	8	0	1	0.8629411102	99.2634254	0.7365746004	0				46.26860952	53.73139048	0				-608.2626382	0.8629411102	-7668.21131409946	
605.7026382	92	8	0	1	0.8626112678	99.28516196	0.7148380357	0				46.25935807	53.74064193	0				-605.7026382	0.8626112678	-7859.49185357728	
603.1426382	92	8	0	1	0.86228947	99.30639989	0.6936001107	0				46.25027823	53.74972177	0				-603.1426382	0.86228947	-8056.44315512783	
600.5826382	92	8	0	1	0.8619755561	99.32714769	0.6728523145	0				46.24136862	53.75863138	0				-600.5826382	0.8619755561	-8259.28383252627	
