T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
896.7268234	95	1	4	0.258251698	0.002466657468	99.11911645	0.2987246976	0.582158854	93.53334598	1.251532796	5.215121223							0	0	0	-896.7268234	0.002466657468	-14256.513555773	
896.6468234	95	1	4	0.2600785927	0.002461058238	99.11746031	0.2990726637	0.5834670261	93.51956924	1.25388264	5.226548116							0	0	0	-896.6468234	0.002461058238	-14319.0492840496	
896.5668234	95	1	4	0.2618968629	0.002455483435	99.11580485	0.2994198541	0.5847753	93.50579395	1.256232077	5.237973969							0	0	0	-896.5668234	0.002455483435	-14381.7236954665	
896.4868234	95	1	4	0.2637065682	0.002449932901	99.11415005	0.2997662699	0.5860836757	93.49202011	1.25858111	5.249398778							0	0	0	-896.4868234	0.002449932901	-14444.538397897	
896.4068234	95	1	4	0.2655077673	0.002444406479	99.11249593	0.3001119126	0.5873921534	93.47824772	1.26092974	5.260822542							0	0	0	-896.4068234	0.002444406479	-14507.4924863052	
896.3268234	95	1	4	0.2673005186	0.002438904013	99.11084248	0.3004567834	0.588700733	93.46447677	1.26327797	5.272245258							0	0	0	-896.3268234	0.002438904013	-14570.5864000929	
896.2468234	95	1	4	0.26908488	0.002433425349	99.1091897	0.3008008836	0.5900094147	93.45070728	1.2656258	5.283666923							0	0	0	-896.2468234	0.002433425349	-14633.8179087135	
896.1668234	95	1	4	0.2708609088	0.002427970332	99.10753759	0.3011442144	0.5913181985	93.43693923	1.267973233	5.295087536							0	0	0	-896.1668234	0.002427970332	-14697.1888971101	
896.0868234	95	1	4	0.2726286618	0.002422538812	99.10588614	0.3014867771	0.5926270844	93.42317264	1.270320271	5.306507094							0	0	0	-896.0868234	0.002422538812	-14760.6998393467	
896.0068234	95	1	4	0.2743881952	0.002417130637	99.10423535	0.301828573	0.5939360726	93.40940749	1.272666915	5.317925594							0	0	0	-896.0068234	0.002417130637	-14824.3500440988	
