T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
782.9558494	82	17	1	1	0.7339357722	95.8984914	3.281879418	0.8196291798				43.66113616	54.84131265	1.497551188							-782.9558494	0.7339357722	-2032.13442471263	
782.9158494	82	17	1	1	0.7339161125	95.89989078	3.280498163	0.8196110549				43.66113616	54.84131265	1.497551188							-782.9158494	0.7339161125	-2035.04725943945	
782.8358494	82	17	1	1	0.7338768179	95.90268775	3.277737497	0.8195747577				43.66113616	54.84131265	1.497551188							-782.8358494	0.7338768179	-2036.84743728798	
782.6758494	82	17	1	1	0.7337983378	95.90827502	3.272222729	0.8195022528				43.66113616	54.84131265	1.497551188							-782.6758494	0.7337983378	-2040.62331508484	
782.3558494	82	17	1	1	0.7336418121	95.91942301	3.261219388	0.8193576037				43.66113616	54.84131265	1.497551188							-782.3558494	0.7336418121	-2048.19247257374	
781.7158494	82	17	1	1	0.7333304902	95.9416132	3.23931706	0.8190697391				43.66113616	54.84131265	1.497551188							-781.7158494	0.7333304902	-2063.41913454961	
780.4358494	82	17	1	1	0.7327146878	95.98557407	3.195926247	0.8184996826				43.66113616	54.84131265	1.497551188							-780.4358494	0.7327146878	-2094.21911370122	
777.8758494	82	17	1	1	0.7315098684	96.07184528	3.110772935	0.8173817868				43.66113616	54.84131265	1.497551188							-777.8758494	0.7315098684	-2154.67498236158	
775.3158494	82	17	1	1	0.7303375697	96.1559656	3.027744482	0.8162899203				43.66113616	54.84131265	1.497551188							-775.3158494	0.7303375697	-2215.55128829594	
772.7558494	82	17	1	1	0.7291980044	96.23799635	2.946778419	0.8152252314				43.66113616	54.84131265	1.497551188							-772.7558494	0.7291980044	-2279.0109221245	
770.1958494	82	17	1	1	0.7280900898	96.31799513	2.867817942	0.8141869246				43.66113616	54.84131265	1.497551188							-770.1958494	0.7280900898	-2343.93834244198	
767.6358494	82	17	1	1	0.727012789	96.39601739	2.790808334	0.8131742742				43.66113616	54.84131265	1.497551188							-767.6358494	0.727012789	-2410.37304173866	
765.0758494	82	17	1	1	0.7259651115	96.4721165	2.715696915	0.8121865873				43.66113616	54.84131265	1.497551188							-765.0758494	0.7259651115	-2478.35868734484	
762.5158494	82	17	1	1	0.72494611	96.54634385	2.642432951	0.8112231966				43.66113616	54.84131265	1.497551188							-762.5158494	0.72494611	-2547.94072507813	
759.9558494	82	17	1	1	0.7239548785	96.61874899	2.570967554	0.8102834588				43.66113616	54.84131265	1.497551188							-759.9558494	0.7239548785	-2619.16694658114	
757.3958494	82	17	1	1	0.7229905499	96.68937966	2.501253589	0.8093667541				43.66113616	54.84131265	1.497551188							-757.3958494	0.7229905499	-2692.08645478021	
754.8358494	82	17	1	1	0.7220522935	96.75828192	2.433245593	0.8084724843				43.66113616	54.84131265	1.497551188							-754.8358494	0.7220522935	-2766.74993592746	
752.2758494	82	17	1	1	0.7211393131	96.82550024	2.366899689	0.8076000723				43.66113616	54.84131265	1.497551188							-752.2758494	0.7211393131	-2843.21061091494	
749.7158494	82	17	1	1	0.7202508454	96.89107753	2.302173514	0.8067489609				43.66113616	54.84131265	1.497551188							-749.7158494	0.7202508454	-2921.52400634084	
747.1558494	82	17	1	1	0.7193861581	96.95505524	2.239026144	0.8059186118				43.66113616	54.84131265	1.497551188							-747.1558494	0.7193861581	-3001.7471892108	
744.5958494	82	17	1	1	0.718544548	97.01747347	2.177418029	0.8051085047				43.66113616	54.84131265	1.497551188							-744.5958494	0.718544548	-3083.93944580004	
742.0358494	82	17	1	1	0.7177253397	97.07837094	2.117310928	0.8043181367				43.66113616	54.84131265	1.497551188							-742.0358494	0.7177253397	-3168.16309566827	
739.4758494	82	17	1	1	0.7169278843	97.13778513	2.058667848	0.8035470211				43.66113616	54.84131265	1.497551188							-739.4758494	0.7169278843	-3254.48231512446	
736.9158494	82	17	1	1	0.7161515576	97.19575232	2.001452988	0.8027946872				43.66113616	54.84131265	1.497551188							-736.9158494	0.7161515576	-3342.96395713768	
734.3558494	82	17	1	1	0.7153957593	97.25230763	1.945631686	0.8020606789				43.66113616	54.84131265	1.497551188							-734.3558494	0.7153957593	-3433.67805591998	
731.7958494	82	17	1	1	0.7146599116	97.30748508	1.891170368	0.8013445548				43.66113616	54.84131265	1.497551188							-731.7958494	0.7146599116	-3526.69660147879	
729.2358494	82	17	1	1	0.7139434579	97.36131762	1.838036498	0.8006458868				43.66113616	54.84131265	1.497551188							-729.2358494	0.7139434579	-3622.09465871547	
726.6758494	82	17	1	1	0.713245862	97.4138372	1.786198535	0.7999642601				43.66113616	54.84131265	1.497551188							-726.6758494	0.713245862	-3719.95120089092	
