T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@BCC_B2#3)	w(FE@BCC_B2#3)	w(TI@BCC_B2#3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1639.19905	15	5	80	0.01635276653	0.0003556558224	6.614753137	2.120680263	91.2645666	15.13632414	5.046868703	79.81680716													0	0	0	-1639.19905	0.0003556558224	-769135.113029395	
1639.11905	15	5	80	0.01671172013	0.000355551838	6.616198974	2.121340754	91.26246027	15.13935456	5.04790925	79.81273619													0	0	0	-1639.11905	0.000355551838	-769559.429989636	
1639.03905	15	5	80	0.01707043957	0.0003554479112	6.617644626	2.122001317	91.26035406	15.14238466	5.048949627	79.80866571													0	0	0	-1639.03905	0.0003554479112	-769995.340418415	
1638.95905	15	5	80	0.01742892506	0.0003553440445	6.619090095	2.122661953	91.25824795	15.14541444	5.049989835	79.80459573													0	0	0	-1638.95905	0.0003553440445	-770426.895972181	
1638.87905	15	5	80	0.01778717684	0.0003552402341	6.62053538	2.123322662	91.25614196	15.1484439	5.051029874	79.80052623													0	0	0	-1638.87905	0.0003552402341	-770850.415605798	
1638.79905	15	5	80	0.01814519511	0.0003551364815	6.621980481	2.123983444	91.25403607	15.15147303	5.052069744	79.79645723													0	0	0	-1638.79905	0.0003551364815	-771281.832960693	
1638.71905	15	5	80	0.0185029801	0.0003550327872	6.623425398	2.124644299	91.2519303	15.15450184	5.053109444	79.79238872													0	0	0	-1638.71905	0.0003550327872	-771714.101946154	
1638.63905	15	5	80	0.01886053201	0.0003549291508	6.62487013	2.125305228	91.24982464	15.15753033	5.054148976	79.78832069													0	0	0	-1638.63905	0.0003549291508	-772140.144332802	
1638.55905	15	5	80	0.01921785107	0.0003548255709	6.626314679	2.125966229	91.24771909	15.1605585	5.055188339	79.78425316													0	0	0	-1638.55905	0.0003548255709	-772571.897392912	
1638.47905	15	5	80	0.01957493749	0.0003547220503	6.627759043	2.126627303	91.24561365	15.16358634	5.056227532	79.78018613													0	0	0	-1638.47905	0.0003547220503	-773005.231783486	
1638.39905	15	5	80	0.01993179149	0.0003546185865	6.629203223	2.12728845	91.24350833	15.16661387	5.057266556	79.77611958													0	0	0	-1638.39905	0.0003546185865	-773433.084729094	
1638.31905	15	5	80	0.02028841329	0.0003545151804	6.63064722	2.127949671	91.24140311	15.16964107	5.058305411	79.77205352													0	0	0	-1638.31905	0.0003545151804	-773864.776450225	
1638.23905	15	5	80	0.02064480309	0.000354411832	6.632091031	2.128610964	91.239298	15.17266795	5.059344098	79.76798795													0	0	0	-1638.23905	0.000354411832	-774293.949344598	
1638.15905	15	5	80	0.02100096112	0.0003543085405	6.633534659	2.129272331	91.23719301	15.17569451	5.060382615	79.76392288													0	0	0	-1638.15905	0.0003543085405	-774725.482908593	
1638.07905	15	5	80	0.02135688759	0.0003542053072	6.634978102	2.129933771	91.23508813	15.17872075	5.061420962	79.75985829													0	0	0	-1638.07905	0.0003542053072	-775160.870529112	
1637.99905	15	5	80	0.02171258272	0.0003541021317	6.636421362	2.130595285	91.23298335	15.18174667	5.062459141	79.75579419													0	0	0	-1637.99905	0.0003541021317	-775588.094415215	
1637.91905	15	5	80	0.02206804671	0.0003539990121	6.637864436	2.131256872	91.23087869	15.18477226	5.063497151	79.75173059													0	0	0	-1637.91905	0.0003539990121	-776017.312446057	
1637.83905	15	5	80	0.02242327979	0.0003538959507	6.639307327	2.131918532	91.22877414	15.18779754	5.064534992	79.74766747													0	0	0	-1637.83905	0.0003538959507	-776453.399228501	
1637.75905	15	5	80	0.02277828217	0.0003537929469	6.640750033	2.132580265	91.2266697	15.19082249	5.065572663	79.74360484													0	0	0	-1637.75905	0.0003537929469	-776881.295830901	
1637.67905	15	5	80	0.02313305406	0.000353689999	6.642192555	2.133242072	91.22456537	15.19384713	5.066610166	79.73954271													0	0	0	-1637.67905	0.000353689999	-777316.105545115	
1637.59905	15	5	80	0.02348759567	0.0003535871104	6.643634892	2.133903953	91.22246116	15.19687144	5.067647499	79.73548106													0	0	0	-1637.59905	0.0003535871104	-777750.994999731	
1637.51905	15	5	80	0.02384190723	0.0003534842776	6.645077045	2.134565907	91.22035705	15.19989543	5.068684664	79.7314199													0	0	0	-1637.51905	0.0003534842776	-778178.065010968	
1637.43905	15	5	80	0.02419598893	0.0003533815019	6.646519014	2.135227934	91.21825305	15.20291911	5.069721659	79.72735923													0	0	0	-1637.43905	0.0003533815019	-778610.903830177	
1637.35905	15	5	80	0.024549841	0.0003532787834	6.647960798	2.135890035	91.21614917	15.20594246	5.070758486	79.72329906													0	0	0	-1637.35905	0.0003532787834	-779043.464101514	
1637.27905	15	5	80	0.02490346365	0.0003531761218	6.649402397	2.13655221	91.21404539	15.20896549	5.071795143	79.71923936													0	0	0	-1637.27905	0.0003531761218	-779476.88795871	
1637.19905	15	5	80	0.02525685709	0.0003530735175	6.650843812	2.137214458	91.21194173	15.2119882	5.072831631	79.71518016													0	0	0	-1637.19905	0.0003530735175	-779909.268642596	
1637.11905	15	5	80	0.02561002153	0.0003529709697	6.652285043	2.13787678	91.20983818	15.2150106	5.07386795	79.71112145													0	0	0	-1637.11905	0.0003529709697	-780342.898056399	
1637.03905	15	5	80	0.02596295719	0.0003528684794	6.653726089	2.138539176	91.20773474	15.21803267	5.074904101	79.70706323													0	0	0	-1637.03905	0.0003528684794	-780778.527184803	
1636.95905	15	5	80	0.02631566427	0.000352766046	6.65516695	2.139201646	91.2056314	15.22105443	5.075940082	79.70300549													0	0	0	-1636.95905	0.000352766046	-781209.302096494	
1636.87905	15	5	80	0.02666814298	0.0003526636687	6.656607627	2.139864189	91.20352818	15.22407586	5.076975894	79.69894825													0	0	0	-1636.87905	0.0003526636687	-781638.647984204	
1636.79905	15	5	80	0.02702039355	0.0003525613478	6.658048119	2.140526806	91.20142508	15.22709697	5.078011537	79.69489149													0	0	0	-1636.79905	0.0003525613478	-782076.117542173	
1636.71905	15	5	80	0.02737241617	0.000352459085	6.659488426	2.141189497	91.19932208	15.23011777	5.079047011	79.69083522													0	0	0	-1636.71905	0.000352459085	-782513.679370007	
1636.63905	15	5	80	0.02772421106	0.0003523568785	6.660928549	2.141852262	91.19721919	15.23313825	5.080082317	79.68677944													0	0	0	-1636.63905	0.0003523568785	-782941.390568311	
1636.55905	15	5	80	0.02807577843	0.0003522547274	6.662368487	2.1425151	91.19511641	15.2361584	5.081117453	79.68272414													0	0	0	-1636.55905	0.0003522547274	-783377.256666804	
1636.47905	15	5	80	0.02842711849	0.0003521526346	6.66380824	2.143178013	91.19301375	15.23917824	5.08215242	79.67866934													0	0	0	-1636.47905	0.0003521526346	-783811.661578385	
1636.39905	15	5	80	0.02877823145	0.0003520505967	6.665247809	2.143841	91.19091119	15.24219776	5.083187218	79.67461502													0	0	0	-1636.39905	0.0003520505967	-784244.268500745	
1636.31905	15	5	80	0.02912911752	0.0003519486165	6.666687193	2.144504061	91.18880875	15.24521696	5.084221847	79.67056119													0	0	0	-1636.31905	0.0003519486165	-784681.952380814	
1636.23905	15	5	80	0.02947977691	0.0003518466924	6.668126392	2.145167196	91.18670641	15.24823585	5.085256308	79.66650785													0	0	0	-1636.23905	0.0003518466924	-785116.667624757	
1636.15905	15	5	80	0.02983020982	0.0003517448251	6.669565406	2.145830404	91.18460419	15.25125441	5.086290599	79.66245499													0	0	0	-1636.15905	0.0003517448251	-785549.542194792	
1636.07905	15	5	80	0.03018041647	0.0003516430133	6.671004235	2.146493688	91.18250208	15.25427266	5.087324721	79.65840262													0	0	0	-1636.07905	0.0003516430133	-785982.518895629	
1635.99905	15	5	80	0.03053039707	0.0003515412582	6.67244288	2.147157045	91.18040008	15.25729058	5.088358674	79.65435074													0	0	0	-1635.99905	0.0003515412582	-786418.671625938	
1635.91905	15	5	80	0.03088015182	0.0003514395593	6.673881339	2.147820476	91.17829818	15.26030819	5.089392459	79.65029935													0	0	0	-1635.91905	0.0003514395593	-786856.087765205	
1635.83905	15	5	80	0.03122968093	0.0003513379173	6.675319614	2.148483982	91.1761964	15.26332549	5.090426074	79.64624844													0	0	0	-1635.83905	0.0003513379173	-787291.65781679	
1635.75905	15	5	80	0.03157898461	0.0003512363309	6.676757703	2.149147562	91.17409473	15.26634246	5.091459521	79.64219802													0	0	0	-1635.75905	0.0003512363309	-787725.392006143	
1635.67905	15	5	80	0.03192806306	0.0003511348008	6.678195608	2.149811216	91.17199318	15.26935912	5.092492798	79.63814809													0	0	0	-1635.67905	0.0003511348008	-788161.153073764	
1635.59905	15	5	80	0.0322769165	0.0003510333267	6.679633328	2.150474945	91.16989173	15.27237545	5.093525907	79.63409864													0	0	0	-1635.59905	0.0003510333267	-788594.286261684	
1635.51905	15	5	80	0.03262554513	0.0003509319081	6.681070862	2.151138748	91.16779039	15.27539147	5.094558846	79.63004968													0	0	0	-1635.51905	0.0003509319081	-789033.743169977	
1635.43905	15	5	80	0.03297394916	0.000350830547	6.682508212	2.151802626	91.16568916	15.27840718	5.095591617	79.62600121													0	0	0	-1635.43905	0.000350830547	-789470.943013922	
1635.35905	15	5	80	0.03332212879	0.0003507292407	6.683945376	2.152466578	91.16358805	15.28142256	5.096624219	79.62195322													0	0	0	-1635.35905	0.0003507292407	-789905.52767906	
1635.27905	15	5	80	0.03367008424	0.0003506279911	6.685382356	2.153130604	91.16148704	15.28443763	5.097656652	79.61790572													0	0	0	-1635.27905	0.0003506279911	-790343.31051428	
1635.19905	15	5	80	0.0340178157	0.000350526797	6.68681915	2.153794705	91.15938614	15.28745238	5.098688916	79.6138587													0	0	0	-1635.19905	0.000350526797	-790775.329055276	
1635.11905	15	5	80	0.03436532338	0.000350425658	6.688255759	2.154458881	91.15728536	15.29046682	5.099721011	79.60981217													0	0	0	-1635.11905	0.000350425658	-791214.874107698	
1635.03905	15	5	80	0.0347126075	0.0003503245763	6.689692183	2.155123131	91.15518469	15.29348094	5.100752937	79.60576613													0	0	0	-1635.03905	0.0003503245763	-791654.496783923	
1634.95905	15	5	80	0.03505966825	0.0003502235496	6.691128422	2.155787456	91.15308412	15.29649474	5.101784694	79.60172057													0	0	0	-1634.95905	0.0003502235496	-792088.347201505	
1634.87905	15	5	80	0.03540650583	0.0003501225786	6.692564476	2.156451855	91.15098367	15.29950822	5.102816282	79.59767549													0	0	0	-1634.87905	0.0003501225786	-792526.204297577	
1634.79905	15	5	80	0.03575312047	0.0003500216635	6.694000344	2.157116329	91.14888333	15.30252139	5.103847702	79.59363091													0	0	0	-1634.79905	0.0003500216635	-792963.363726897	
1634.71905	15	5	80	0.03609951235	0.0003499208038	6.695436027	2.157780878	91.14678309	15.30553424	5.104878952	79.5895868													0	0	0	-1634.71905	0.0003499208038	-793399.828449918	
1634.63905	15	5	80	0.03644568168	0.0003498199997	6.696871525	2.158445502	91.14468297	15.30854678	5.105910034	79.58554319													0	0	0	-1634.63905	0.0003498199997	-793837.166476345	
1634.55905	15	5	80	0.03679162867	0.0003497192511	6.698306837	2.159110201	91.14258296	15.311559	5.106940947	79.58150005													0	0	0	-1634.55905	0.0003497192511	-794276.961448461	
1634.47905	15	5	80	0.03713735353	0.0003496185586	6.699741964	2.159774974	91.14048306	15.3145709	5.10797169	79.57745741													0	0	0	-1634.47905	0.0003496185586	-794717.633914465	
1634.39905	15	5	80	0.03748285645	0.0003495179217	6.701176906	2.160439822	91.13838327	15.31758249	5.109002265	79.57341524													0	0	0	-1634.39905	0.0003495179217	-795152.47033835	
1634.31905	15	5	80	0.03782813764	0.0003494173393	6.702611663	2.161104746	91.13628359	15.32059376	5.110032672	79.56937357													0	0	0	-1634.31905	0.0003494173393	-795584.624135676	
1634.23905	15	5	80	0.03817319729	0.0003493168117	6.704046233	2.161769744	91.13418402	15.32360472	5.111062909	79.56533237													0	0	0	-1634.23905	0.0003493168117	-796029.932564717	
1634.15905	15	5	80	0.03851803563	0.0003492163418	6.705480619	2.162434817	91.13208456	15.32661536	5.112092977	79.56129166													0	0	0	-1634.15905	0.0003492163418	-796472.935646108	
1634.07905	15	5	80	0.03886265284	0.000349115926	6.706914819	2.163099965	91.12998522	15.32962568	5.113122877	79.55725144													0	0	0	-1634.07905	0.000349115926	-796904.543062014	
1633.99905	15	5	80	0.03920704914	0.0003490155649	6.708348834	2.163765189	91.12788598	15.33263569	5.114152608	79.5532117													0	0	0	-1633.99905	0.0003490155649	-797342.182228791	
1633.91905	15	5	80	0.03955122472	0.0003489152593	6.709782663	2.164430487	91.12578685	15.33564539	5.115182169	79.54917244													0	0	0	-1633.91905	0.0003489152593	-797783.879352725	
1633.83905	15	5	80	0.03989517978	0.0003488150093	6.711216306	2.165095861	91.12368783	15.33865477	5.116211563	79.54513367													0	0	0	-1633.83905	0.0003488150093	-798222.078602741	
1633.75905	15	5	80	0.04023891453	0.0003487148138	6.712649764	2.165761309	91.12158893	15.34166383	5.117240787	79.54109538													0	0	0	-1633.75905	0.0003487148138	-798663.562892305	
1633.67905	15	5	80	0.04058242916	0.0003486146746	6.714083036	2.166426833	91.11949013	15.34467258	5.118269842	79.53705757													0	0	0	-1633.67905	0.0003486146746	-799103.122691892	
1633.59905	15	5	80	0.04092572389	0.0003485145893	6.715516123	2.167092433	91.11739144	15.34768102	5.119298729	79.53302025													0	0	0	-1633.59905	0.0003485145893	-799541.18776016	
1633.51905	15	5	80	0.04126879891	0.0003484145598	6.716949024	2.167758107	91.11529287	15.35068914	5.120327446	79.52898342													0	0	0	-1633.51905	0.0003484145598	-799980.117131719	
1633.43905	15	5	80	0.04161165442	0.0003483145843	6.71838174	2.168423857	91.1131944	15.35369694	5.121355995	79.52494706													0	0	0	-1633.43905	0.0003483145843	-800417.54019892	
1633.35905	15	5	80	0.04195429062	0.0003482146641	6.719814269	2.169089682	91.11109605	15.35670444	5.122384375	79.52091119													0	0	0	-1633.35905	0.0003482146641	-800863.85783038	
1633.27905	15	5	80	0.04229670772	0.0003481148	6.721246613	2.169755583	91.1089978	15.35971161	5.123412587	79.5168758													0	0	0	-1633.27905	0.0003481148	-801303.033166615	
1633.19905	15	5	80	0.0426389059	0.0003480149893	6.722678772	2.170421559	91.10689967	15.36271848	5.124440629	79.5128409													0	0	0	-1633.19905	0.0003480149893	-801740.70326028	
1633.11905	15	5	80	0.04298088539	0.0003479152342	6.724110744	2.17108761	91.10480165	15.36572502	5.125468503	79.50880647													0	0	0	-1633.11905	0.0003479152342	-802182.455954732	
1633.03905	15	5	80	0.04332264636	0.0003478155334	6.725542531	2.171753737	91.10270373	15.36873126	5.126496208	79.50477253													0	0	0	-1633.03905	0.0003478155334	-802622.691884014	
1632.95905	15	5	80	0.04366418903	0.0003477158877	6.726974132	2.17241994	91.10060593	15.37173718	5.127523744	79.50073908													0	0	0	-1632.95905	0.0003477158877	-803060.983169612	
1632.87905	15	5	80	0.04400551358	0.0003476162957	6.728405547	2.173086218	91.09850824	15.37474279	5.128551111	79.4967061													0	0	0	-1632.87905	0.0003476162957	-803502.99740586	
1632.79905	15	5	80	0.04434662023	0.0003475167596	6.729836776	2.173752572	91.09641065	15.37774808	5.12957831	79.49267361													0	0	0	-1632.79905	0.0003475167596	-803948.714095491	
1632.71905	15	5	80	0.04468750917	0.000347417278	6.731267819	2.174419001	91.09431318	15.38075306	5.13060534	79.4886416													0	0	0	-1632.71905	0.000347417278	-804388.055641987	
1632.63905	15	5	80	0.04502818059	0.0003473178506	6.732698677	2.175085506	91.09221582	15.38375773	5.131632201	79.48461007													0	0	0	-1632.63905	0.0003473178506	-804827.880287408	
1632.55905	15	5	80	0.04536863471	0.0003472184777	6.734129348	2.175752087	91.09011856	15.38676208	5.132658893	79.48057903													0	0	0	-1632.55905	0.0003472184777	-805265.749170486	
1632.47905	15	5	80	0.0457088717	0.0003471191584	6.735559834	2.176418744	91.08802142	15.38976612	5.133685417	79.47654846													0	0	0	-1632.47905	0.0003471191584	-805712.22634903	
1632.39905	15	5	80	0.04604889178	0.0003470198956	6.736990133	2.177085476	91.08592439	15.39276985	5.134711771	79.47251838													0	0	0	-1632.39905	0.0003470198956	-806155.919839637	
1632.31905	15	5	80	0.04638869514	0.0003469206856	6.738420247	2.177752285	91.08382747	15.39577326	5.135737957	79.46848878													0	0	0	-1632.31905	0.0003469206856	-806594.029192027	
1632.23905	15	5	80	0.04672828197	0.0003468215306	6.739850174	2.178419169	91.08173066	15.39877636	5.136763975	79.46445966													0	0	0	-1632.23905	0.0003468215306	-807039.930669947	
1632.15905	15	5	80	0.04706765248	0.0003467224302	6.741279916	2.179086129	91.07963396	15.40177915	5.137789823	79.46043102													0	0	0	-1632.15905	0.0003467224302	-807481.433433258	
1632.07905	15	5	80	0.04740680686	0.0003466233836	6.742709471	2.179753165	91.07753736	15.40478163	5.138815503	79.45640287													0	0	0	-1632.07905	0.0003466233836	-807917.30061555	
1631.99905	15	5	80	0.04774574531	0.0003465243901	6.74413884	2.180420277	91.07544088	15.40778379	5.139841014	79.45237519													0	0	0	-1631.99905	0.0003465243901	-808364.683941499	
1631.91905	15	5	80	0.04808446802	0.0003464254531	6.745568023	2.181087465	91.07334451	15.41078564	5.140866356	79.448348													0	0	0	-1631.91905	0.0003464254531	-808811.713629175	
1631.83905	15	5	80	0.0484229752	0.000346326569	6.74699702	2.181754729	91.07124825	15.41378718	5.14189153	79.44432129													0	0	0	-1631.83905	0.000346326569	-809248.616727643	
1631.75905	15	5	80	0.04876126703	0.0003462277388	6.748425831	2.182422069	91.0691521	15.41678841	5.142916535	79.44029505													0	0	0	-1631.75905	0.0003462277388	-809695.417786733	
1631.67905	15	5	80	0.04909934371	0.0003461289638	6.749854455	2.183089485	91.06705606	15.41978933	5.143941371	79.4362693													0	0	0	-1631.67905	0.0003461289638	-810136.13039623	
1631.59905	15	5	80	0.04943720544	0.0003460302411	6.751282894	2.183756978	91.06496013	15.42278993	5.144966039	79.43224403													0	0	0	-1631.59905	0.0003460302411	-810579.404500703	
1631.51905	15	5	80	0.04977485242	0.0003459315741	6.752711146	2.184424546	91.06286431	15.42579022	5.145990537	79.42821924													0	0	0	-1631.51905	0.0003459315741	-811027.24877837	
1631.43905	15	5	80	0.05011228483	0.0003458329604	6.754139211	2.185092191	91.0607686	15.4287902	5.147014867	79.42419493													0	0	0	-1631.43905	0.0003458329604	-811467.781813639	
1631.35905	15	5	80	0.05044950288	0.0003457344005	6.755567091	2.185759912	91.058673	15.43178987	5.148039029	79.4201711													0	0	0	-1631.35905	0.0003457344005	-811910.85144059	
1631.27905	15	5	80	0.05078650676	0.0003456358944	6.756994784	2.18642771	91.05657751	15.43478923	5.149063022	79.41614775													0	0	0	-1631.27905	0.0003456358944	-812351.927794934	
1631.19905	15	5	80	0.05112329665	0.0003455374415	6.75842229	2.187095584	91.05448213	15.43778827	5.150086846	79.41212488													0	0	0	-1631.19905	0.0003455374415	-812801.342852645	
1631.11905	15	5	80	0.05145987277	0.0003454390443	6.759849611	2.187763534	91.05238686	15.440787	5.151110501	79.40810249													0	0	0	-1631.11905	0.0003454390443	-813247.508351762	
1631.03905	15	5	80	0.0517962353	0.0003453406994	6.761276745	2.188431561	91.05029169	15.44378543	5.152133988	79.40408058													0	0	0	-1631.03905	0.0003453406994	-813688.395035994	
1630.95905	15	5	80	0.05213238443	0.0003452424088	6.762703692	2.189099664	91.04819664	15.44678354	5.153157306	79.40005915													0	0	0	-1630.95905	0.0003452424088	-814133.059653884	
1630.87905	15	5	80	0.05246832036	0.0003451441713	6.764130453	2.189767843	91.0461017	15.44978134	5.154180455	79.3960382													0	0	0	-1630.87905	0.0003451441713	-814576.975912596	
1630.79905	15	5	80	0.05280404328	0.0003450459878	6.765557028	2.190436099	91.04400687	15.45277883	5.155203436	79.39201773													0	0	0	-1630.79905	0.0003450459878	-815020.95277915	
1630.71905	15	5	80	0.05313955338	0.0003449478573	6.766983416	2.191104432	91.04191215	15.45577601	5.156226248	79.38799774													0	0	0	-1630.71905	0.0003449478573	-815468.751560587	
1630.63905	15	5	80	0.05347485086	0.0003448497816	6.768409617	2.191772841	91.03981754	15.45877288	5.157248891	79.38397823													0	0	0	-1630.63905	0.0003448497816	-815915.776652393	
1630.55905	15	5	80	0.05380993592	0.0003447517586	6.769835632	2.192441327	91.03772304	15.46176944	5.158271366	79.37995919													0	0	0	-1630.55905	0.0003447517586	-816358.72441264	
1630.47905	15	5	80	0.05414480873	0.0003446537893	6.77126146	2.19310989	91.03562865	15.46476569	5.159293672	79.37594064													0	0	0	-1630.47905	0.0003446537893	-816805.483777026	
1630.39905	15	5	80	0.0544794695	0.0003445558735	6.772687102	2.19377853	91.03353437	15.46776163	5.160315809	79.37192256													0	0	0	-1630.39905	0.0003445558735	-817246.465913145	
1630.31905	15	5	80	0.05481391842	0.0003444580099	6.774112557	2.194447246	91.0314402	15.47075726	5.161337778	79.36790497													0	0	0	-1630.31905	0.0003444580099	-817695.46653878	
1630.23905	15	5	80	0.05514815567	0.0003443602016	6.775537825	2.195116039	91.02934614	15.47375257	5.162359578	79.36388785													0	0	0	-1630.23905	0.0003443602016	-818145.769900245	
1630.15905	15	5	80	0.05548218146	0.0003442624457	6.776962907	2.195784908	91.02725218	15.47674758	5.16338121	79.35987121													0	0	0	-1630.15905	0.0003442624457	-818588.630034886	
1630.07905	15	5	80	0.05581599597	0.0003441647432	6.778387801	2.196453855	91.02515834	15.47974228	5.164402673	79.35585505													0	0	0	-1630.07905	0.0003441647432	-819034.4790643	
1629.99905	15	5	80	0.05614959939	0.0003440670937	6.77981251	2.197122879	91.02306461	15.48273667	5.165423967	79.35183936													0	0	0	-1629.99905	0.0003440670937	-819480.397506697	
1629.91905	15	5	80	0.05648299191	0.0003439694975	6.781237031	2.197791979	91.02097099	15.48573075	5.166445093	79.34782416													0	0	0	-1629.91905	0.0003439694975	-819925.957762625	
1629.83905	15	5	80	0.05681617372	0.0003438719541	6.782661366	2.198461157	91.01887748	15.48872452	5.16746605	79.34380943													0	0	0	-1629.83905	0.0003438719541	-820374.53394117	
1629.75905	15	5	80	0.05714914502	0.0003437744646	6.784085513	2.199130411	91.01678408	15.49171798	5.168486838	79.33979518													0	0	0	-1629.75905	0.0003437744646	-820823.591076786	
1629.67905	15	5	80	0.057481906	0.0003436770279	6.785509474	2.199799743	91.01469078	15.49471113	5.169507458	79.33578141													0	0	0	-1629.67905	0.0003436770279	-821269.774105356	
1629.59905	15	5	80	0.05781445684	0.0003435796443	6.786933248	2.200469151	91.0125976	15.49770398	5.17052791	79.33176811													0	0	0	-1629.59905	0.0003435796443	-821715.594782864	
1629.51905	15	5	80	0.05814679773	0.0003434823133	6.788356835	2.201138637	91.01050453	15.50069651	5.171548192	79.3277553													0	0	0	-1629.51905	0.0003434823133	-822159.366775573	
1629.43905	15	5	80	0.05847892887	0.0003433850348	6.789780235	2.2018082	91.00841156	15.50368874	5.172568307	79.32374296													0	0	0	-1629.43905	0.0003433850348	-822611.240323392	
1629.35905	15	5	80	0.05881085044	0.0003432878107	6.791203449	2.20247784	91.00631871	15.50668065	5.173588252	79.31973109													0	0	0	-1629.35905	0.0003432878107	-823062.321619277	
1629.27905	15	5	80	0.05914256264	0.0003431906388	6.792626475	2.203147558	91.00422597	15.50967226	5.174608029	79.31571971													0	0	0	-1629.27905	0.0003431906388	-823505.007615637	
1629.19905	15	5	80	0.05947406564	0.0003430935192	6.794049314	2.203817353	91.00213333	15.51266356	5.175627638	79.3117088													0	0	0	-1629.19905	0.0003430935192	-823953.691182411	
1629.11905	15	5	80	0.05980535964	0.0003429964531	6.795471966	2.204487225	91.00004081	15.51565455	5.176647077	79.30769837													0	0	0	-1629.11905	0.0003429964531	-824405.404254457	
1629.03905	15	5	80	0.06013644484	0.0003428994399	6.796894432	2.205157174	90.99794839	15.51864524	5.177666349	79.30368842													0	0	0	-1629.03905	0.0003428994399	-824846.550383926	
1628.95905	15	5	80	0.06046732141	0.0003428024776	6.79831671	2.205827201	90.99585609	15.52163561	5.178685452	79.29967894													0	0	0	-1628.95905	0.0003428024776	-825298.841336454	
1628.87905	15	5	80	0.06079798954	0.0003427055707	6.799738801	2.206497305	90.99376389	15.52462568	5.179704386	79.29566994													0	0	0	-1628.87905	0.0003427055707	-825754.999465637	
1628.79905	15	5	80	0.06112844943	0.0003426087155	6.801160704	2.207167487	90.99167181	15.52761544	5.180723151	79.29166141													0	0	0	-1628.79905	0.0003426087155	-826195.467070549	
1628.71905	15	5	80	0.06145870125	0.0003425119119	6.802582421	2.207837746	90.98957983	15.53060489	5.181741749	79.28765336													0	0	0	-1628.71905	0.0003425119119	-826643.67404504	
1628.63905	15	5	80	0.06178874521	0.0003424151617	6.804003951	2.208508083	90.98748797	15.53359403	5.182760177	79.28364579													0	0	0	-1628.63905	0.0003424151617	-827094.062922673	
1628.55905	15	5	80	0.06211858148	0.0003423184635	6.805425293	2.209178497	90.98539621	15.53658287	5.183778437	79.2796387													0	0	0	-1628.55905	0.0003423184635	-827545.384402791	
1628.47905	15	5	80	0.06244821025	0.0003422218188	6.806846448	2.209848989	90.98330456	15.5395714	5.184796529	79.27563208													0	0	0	-1628.47905	0.0003422218188	-827995.468885818	
1628.39905	15	5	80	0.0627776317	0.0003421252257	6.808267416	2.210519559	90.98121303	15.54255962	5.185814452	79.27162593													0	0	0	-1628.39905	0.0003421252257	-828442.62557305	
1628.31905	15	5	80	0.06310684604	0.0003420286853	6.809688196	2.211190206	90.9791216	15.54554753	5.186832206	79.26762026													0	0	0	-1628.31905	0.0003420286853	-828893.694303517	
1628.23905	15	5	80	0.06343585343	0.0003419321973	6.811108789	2.211860931	90.97703028	15.54853514	5.187849792	79.26361507													0	0	0	-1628.23905	0.0003419321973	-829342.675207832	
1628.15905	15	5	80	0.06376465407	0.0003418357614	6.812529195	2.212531734	90.97493907	15.55152244	5.18886721	79.25961035													0	0	0	-1628.15905	0.0003418357614	-829789.56069998	
1628.07905	15	5	80	0.06409324814	0.0003417393773	6.813949414	2.213202614	90.97284797	15.55450943	5.189884459	79.25560611													0	0	0	-1628.07905	0.0003417393773	-830245.556596513	
1627.99905	15	5	80	0.06442163584	0.0003416430473	6.815369445	2.213873573	90.97075698	15.55749612	5.190901539	79.25160234													0	0	0	-1627.99905	0.0003416430473	-830697.714647237	
1627.91905	15	5	80	0.06474981733	0.0003415467681	6.816789288	2.214544609	90.9686661	15.5604825	5.191918451	79.24759905													0	0	0	-1627.91905	0.0003415467681	-831141.31971071	
1627.83905	15	5	80	0.06507779282	0.0003414505409	6.818208944	2.215215724	90.96657533	15.56346857	5.192935195	79.24359624													0	0	0	-1627.83905	0.0003414505409	-831596.204792169	
1627.75905	15	5	80	0.06540556248	0.000341354367	6.819628413	2.215886916	90.96448467	15.56645434	5.19395177	79.23959389													0	0	0	-1627.75905	0.000341354367	-832044.64533541	
1627.67905	15	5	80	0.0657331265	0.0003412582435	6.821047694	2.216558186	90.96239412	15.5694398	5.194968177	79.23559203													0	0	0	-1627.67905	0.0003412582435	-832495.765067274	
1627.59905	15	5	80	0.06606048506	0.0003411621738	6.822466788	2.217229534	90.96030368	15.57242495	5.195984415	79.23159063													0	0	0	-1627.59905	0.0003411621738	-832949.94678086	
