T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
505.194997	1	99	1						39.88926971	60.11073029			-505.194997			
505.034997	1	99	1						39.88926971	60.11073029			-505.034997			
504.874997	1	99	1						39.88926971	60.11073029			-504.874997			
504.714997	1	99	1						39.88926971	60.11073029			-504.714997			
504.554997	1	99	1						39.88926971	60.11073029			-504.554997			
504.394997	1	99	1						39.88926971	60.11073029			-504.394997			
504.234997	1	99	1						39.88926971	60.11073029			-504.234997			
504.074997	1	99	1						39.88926971	60.11073029			-504.074997			
503.914997	1	99	1						39.88926971	60.11073029			-503.914997			
503.754997	1	99	1						39.88926971	60.11073029			-503.754997			
503.594997	1	99	1						39.88926971	60.11073029			-503.594997			
503.434997	1	99	1						39.88926971	60.11073029			-503.434997			
503.274997	1	99	1						39.88926971	60.11073029			-503.274997			
503.114997	1	99	1						39.88926971	60.11073029			-503.114997			
502.954997	1	99	1						39.88926971	60.11073029			-502.954997			
502.794997	1	99	1						39.88926971	60.11073029			-502.794997			
502.634997	1	99	1						39.88926971	60.11073029			-502.634997			
502.474997	1	99	1						39.88926971	60.11073029			-502.474997			
502.314997	1	99	1						39.88926971	60.11073029			-502.314997			
502.154997	1	99	1						39.88926971	60.11073029			-502.154997			
501.994997	1	99	1						39.88926971	60.11073029			-501.994997			
501.834997	1	99	1						39.88926971	60.11073029			-501.834997			
501.674997	1	99	1						39.88926971	60.11073029			-501.674997			
501.514997	1	99	1						39.88926971	60.11073029			-501.514997			
501.354997	1	99	1						39.88926971	60.11073029			-501.354997			
501.194997	1	99	1						39.88926971	60.11073029			-501.194997			
501.034997	1	99	1						39.88926971	60.11073029			-501.034997			
500.874997	1	99	1						39.88926971	60.11073029			-500.874997			
500.714997	1	99	1						39.88926971	60.11073029			-500.714997			
500.554997	1	99	1						39.88926971	60.11073029			-500.554997			
500.394997	1	99	1						39.88926971	60.11073029			-500.394997			
500.234997	1	99	1						39.88926971	60.11073029			-500.234997			
500.074997	1	99	1						39.88926971	60.11073029			-500.074997			
499.914997	1	99	1						39.88926971	60.11073029			-499.914997			
499.754997	1	99	1						39.88926971	60.11073029			-499.754997			
499.594997	1	99	1						39.88926971	60.11073029			-499.594997			
499.434997	1	99	1						39.88926971	60.11073029			-499.434997			
499.274997	1	99	1						39.88926971	60.11073029			-499.274997			
499.114997	1	99	1						39.88926971	60.11073029			-499.114997			
498.954997	1	99	1						39.88926971	60.11073029			-498.954997			
498.794997	1	99	1						39.88926971	60.11073029			-498.794997			
498.634997	1	99	1						39.88926971	60.11073029			-498.634997			
498.474997	1	99	1						39.88926971	60.11073029			-498.474997			
498.314997	1	99	1						39.88926971	60.11073029			-498.314997			
498.154997	1	99	1						39.88926971	60.11073029			-498.154997			
497.994997	1	99	1						39.88926971	60.11073029			-497.994997			
497.834997	1	99	1						39.88926971	60.11073029			-497.834997			
497.674997	1	99	1						39.88926971	60.11073029			-497.674997			
497.514997	1	99	1						39.88926971	60.11073029			-497.514997			
497.354997	1	99	1						39.88926971	60.11073029			-497.354997			
497.194997	1	99	1						39.88926971	60.11073029			-497.194997			
497.034997	1	99	1						39.88926971	60.11073029			-497.034997			
496.874997	1	99	1						39.88926971	60.11073029			-496.874997			
496.714997	1	99	1						39.88926971	60.11073029			-496.714997			
496.554997	1	99	1						39.88926971	60.11073029			-496.554997			
496.394997	1	99	1						39.88926971	60.11073029			-496.394997			
496.234997	1	99	1						39.88926971	60.11073029			-496.234997			
496.074997	1	99	1						39.88926971	60.11073029			-496.074997			
495.914997	1	99	1						39.88926971	60.11073029			-495.914997			
495.754997	1	99	1						39.88926971	60.11073029			-495.754997			
495.594997	1	99	1						39.88926971	60.11073029			-495.594997			
495.434997	1	99	1						39.88926971	60.11073029			-495.434997			
495.274997	1	99	1						39.88926971	60.11073029			-495.274997			
495.114997	1	99	1						39.88926971	60.11073029			-495.114997			
494.954997	1	99	1						39.88926971	60.11073029			-494.954997			
494.794997	1	99	1						39.88926971	60.11073029			-494.794997			
494.634997	1	99	1						39.88926971	60.11073029			-494.634997			
494.474997	1	99	1						39.88926971	60.11073029			-494.474997			
494.314997	1	99	1						39.88926971	60.11073029			-494.314997			
494.154997	1	99	1						39.88926971	60.11073029			-494.154997			
493.994997	1	99	1						39.88926971	60.11073029			-493.994997			
493.834997	1	99	1						39.88926971	60.11073029			-493.834997			
493.674997	1	99	1						39.88926971	60.11073029			-493.674997			
493.514997	1	99	1						39.88926971	60.11073029			-493.514997			
493.354997	1	99	1						39.88926971	60.11073029			-493.354997			
493.194997	1	99	1						39.88926971	60.11073029			-493.194997			
493.034997	1	99	1						39.88926971	60.11073029			-493.034997			
492.874997	1	99	1						39.88926971	60.11073029			-492.874997			
492.714997	1	99	1						39.88926971	60.11073029			-492.714997			
492.554997	1	99	1						39.88926971	60.11073029			-492.554997			
492.394997	1	99	1						39.88926971	60.11073029			-492.394997			
492.234997	1	99	1						39.88926971	60.11073029			-492.234997			
492.074997	1	99	1						39.88926971	60.11073029			-492.074997			
491.914997	1	99	1						39.88926971	60.11073029			-491.914997			
491.754997	1	99	1						39.88926971	60.11073029			-491.754997			
491.594997	1	99	1						39.88926971	60.11073029			-491.594997			
491.434997	1	99	1						39.88926971	60.11073029			-491.434997			
491.274997	1	99	1						39.88926971	60.11073029			-491.274997			
491.114997	1	99	1						39.88926971	60.11073029			-491.114997			
490.954997	1	99	1						39.88926971	60.11073029			-490.954997			
490.794997	1	99	1						39.88926971	60.11073029			-490.794997			
490.634997	1	99	1						39.88926971	60.11073029			-490.634997			
490.474997	1	99	1						39.88926971	60.11073029			-490.474997			
490.314997	1	99	1						39.88926971	60.11073029			-490.314997			
490.154997	1	99	1						39.88926971	60.11073029			-490.154997			
489.994997	1	99	1						39.88926971	60.11073029			-489.994997			
489.834997	1	99	1						39.88926971	60.11073029			-489.834997			
489.674997	1	99	1						39.88926971	60.11073029			-489.674997			
489.514997	1	99	1						39.88926971	60.11073029			-489.514997			
489.354997	1	99	1						39.88926971	60.11073029			-489.354997			
489.194997	1	99	1						39.88926971	60.11073029			-489.194997			
489.034997	1	99	1						39.88926971	60.11073029			-489.034997			
488.874997	1	99	1						39.88926971	60.11073029			-488.874997			
488.714997	1	99	1						39.88926971	60.11073029			-488.714997			
488.554997	1	99	1						39.88926971	60.11073029			-488.554997			
488.394997	1	99	1						39.88926971	60.11073029			-488.394997			
488.234997	1	99	1						39.88926971	60.11073029			-488.234997			
488.074997	1	99	1						39.88926971	60.11073029			-488.074997			
487.914997	1	99	1						39.88926971	60.11073029			-487.914997			
487.754997	1	99	1						39.88926971	60.11073029			-487.754997			
487.594997	1	99	1						39.88926971	60.11073029			-487.594997			
487.434997	1	99	1						39.88926971	60.11073029			-487.434997			
487.274997	1	99	1						39.88926971	60.11073029			-487.274997			
487.114997	1	99	1						39.88926971	60.11073029			-487.114997			
486.954997	1	99	1						39.88926971	60.11073029			-486.954997			
486.794997	1	99	1						39.88926971	60.11073029			-486.794997			
486.634997	1	99	1						39.88926971	60.11073029			-486.634997			
486.474997	1	99	1						39.88926971	60.11073029			-486.474997			
486.314997	1	99	1						39.88926971	60.11073029			-486.314997			
486.154997	1	99	1						39.88926971	60.11073029			-486.154997			
485.994997	1	99	1						39.88926971	60.11073029			-485.994997			
485.834997	1	99	1						39.88926971	60.11073029			-485.834997			
485.674997	1	99	1						39.88926971	60.11073029			-485.674997			
485.514997	1	99	1						39.88926971	60.11073029			-485.514997			
485.354997	1	99	1						39.88926971	60.11073029			-485.354997			
485.194997	1	99	1						39.88926971	60.11073029			-485.194997			
485.034997	1	99	1						39.88926971	60.11073029			-485.034997			
484.874997	1	99	1						39.88926971	60.11073029			-484.874997			
484.714997	1	99	1						39.88926971	60.11073029			-484.714997			
484.554997	1	99	1						39.88926971	60.11073029			-484.554997			
484.394997	1	99	1						39.88926971	60.11073029			-484.394997			
484.234997	1	99	1						39.88926971	60.11073029			-484.234997			
484.074997	1	99	1						39.88926971	60.11073029			-484.074997			
483.914997	1	99	1						39.88926971	60.11073029			-483.914997			
483.754997	1	99	1						39.88926971	60.11073029			-483.754997			
483.594997	1	99	1						39.88926971	60.11073029			-483.594997			
483.434997	1	99	1						39.88926971	60.11073029			-483.434997			
483.274997	1	99	1						39.88926971	60.11073029			-483.274997			
483.114997	1	99	1						39.88926971	60.11073029			-483.114997			
482.954997	1	99	1						39.88926971	60.11073029			-482.954997			
482.794997	1	99	1						39.88926971	60.11073029			-482.794997			
482.634997	1	99	1						39.88926971	60.11073029			-482.634997			
482.474997	1	99	1						39.88926971	60.11073029			-482.474997			
482.314997	1	99	1						39.88926971	60.11073029			-482.314997			
482.154997	1	99	1						39.88926971	60.11073029			-482.154997			
481.994997	1	99	1						39.88926971	60.11073029			-481.994997			
481.834997	1	99	1						39.88926971	60.11073029			-481.834997			
481.674997	1	99	1						39.88926971	60.11073029			-481.674997			
481.514997	1	99	1						39.88926971	60.11073029			-481.514997			
481.354997	1	99	1						39.88926971	60.11073029			-481.354997			
481.194997	1	99	1						39.88926971	60.11073029			-481.194997			
481.034997	1	99	1						39.88926971	60.11073029			-481.034997			
480.874997	1	99	1						39.88926971	60.11073029			-480.874997			
480.714997	1	99	1						39.88926971	60.11073029			-480.714997			
480.554997	1	99	1						39.88926971	60.11073029			-480.554997			
480.394997	1	99	1						39.88926971	60.11073029			-480.394997			
480.234997	1	99	1						39.88926971	60.11073029			-480.234997			
480.074997	1	99	1						39.88926971	60.11073029			-480.074997			
479.914997	1	99	1						39.88926971	60.11073029			-479.914997			
479.754997	1	99	1						39.88926971	60.11073029			-479.754997			
479.594997	1	99	1						39.88926971	60.11073029			-479.594997			
479.434997	1	99	1						39.88926971	60.11073029			-479.434997			
479.274997	1	99	1						39.88926971	60.11073029			-479.274997			
479.114997	1	99	1						39.88926971	60.11073029			-479.114997			
478.954997	1	99	1						39.88926971	60.11073029			-478.954997			
478.794997	1	99	1						39.88926971	60.11073029			-478.794997			
478.634997	1	99	1						39.88926971	60.11073029			-478.634997			
478.474997	1	99	1						39.88926971	60.11073029			-478.474997			
478.314997	1	99	1						39.88926971	60.11073029			-478.314997			
478.154997	1	99	1						39.88926971	60.11073029			-478.154997			
477.994997	1	99	1						39.88926971	60.11073029			-477.994997			
477.834997	1	99	1						39.88926971	60.11073029			-477.834997			
477.674997	1	99	1						39.88926971	60.11073029			-477.674997			
477.514997	1	99	1						39.88926971	60.11073029			-477.514997			
477.354997	1	99	1						39.88926971	60.11073029			-477.354997			
477.194997	1	99	1						39.88926971	60.11073029			-477.194997			
477.034997	1	99	1						39.88926971	60.11073029			-477.034997			
476.874997	1	99	1						39.88926971	60.11073029			-476.874997			
476.714997	1	99	1						39.88926971	60.11073029			-476.714997			
476.554997	1	99	1						39.88926971	60.11073029			-476.554997			
476.394997	1	99	1						39.88926971	60.11073029			-476.394997			
476.234997	1	99	1						39.88926971	60.11073029			-476.234997			
476.074997	1	99	1						39.88926971	60.11073029			-476.074997			
475.914997	1	99	1						39.88926971	60.11073029			-475.914997			
475.754997	1	99	1						39.88926971	60.11073029			-475.754997			
475.594997	1	99	1						39.88926971	60.11073029			-475.594997			
475.434997	1	99	1						39.88926971	60.11073029			-475.434997			
475.274997	1	99	1						39.88926971	60.11073029			-475.274997			
475.114997	1	99	1						39.88926971	60.11073029			-475.114997			
474.954997	1	99	1						39.88926971	60.11073029			-474.954997			
474.794997	1	99	1						39.88926971	60.11073029			-474.794997			
474.634997	1	99	1						39.88926971	60.11073029			-474.634997			
474.474997	1	99	1						39.88926971	60.11073029			-474.474997			
474.314997	1	99	1						39.88926971	60.11073029			-474.314997			
474.154997	1	99	1						39.88926971	60.11073029			-474.154997			
473.994997	1	99	1						39.88926971	60.11073029			-473.994997			
473.834997	1	99	1						39.88926971	60.11073029			-473.834997			
473.674997	1	99	1						39.88926971	60.11073029			-473.674997			
473.514997	1	99	1						39.88926971	60.11073029			-473.514997			
473.354997	1	99	1						39.88926971	60.11073029			-473.354997			
473.194997	1	99	1						39.88926971	60.11073029			-473.194997			
473.034997	1	99	1						39.88926971	60.11073029			-473.034997			
472.874997	1	99	1						39.88926971	60.11073029			-472.874997			
472.714997	1	99	1						39.88926971	60.11073029			-472.714997			
472.554997	1	99	1						39.88926971	60.11073029			-472.554997			
472.394997	1	99	1						39.88926971	60.11073029			-472.394997			
472.234997	1	99	1						39.88926971	60.11073029			-472.234997			
472.074997	1	99	1						39.88926971	60.11073029			-472.074997			
471.914997	1	99	1						39.88926971	60.11073029			-471.914997			
471.754997	1	99	1						39.88926971	60.11073029			-471.754997			
471.594997	1	99	1						39.88926971	60.11073029			-471.594997			
471.434997	1	99	1						39.88926971	60.11073029			-471.434997			
471.274997	1	99	1						39.88926971	60.11073029			-471.274997			
471.114997	1	99	1						39.88926971	60.11073029			-471.114997			
470.954997	1	99	1						39.88926971	60.11073029			-470.954997			
470.794997	1	99	1						39.88926971	60.11073029			-470.794997			
470.634997	1	99	1						39.88926971	60.11073029			-470.634997			
470.474997	1	99	1						39.88926971	60.11073029			-470.474997			
470.314997	1	99	1						39.88926971	60.11073029			-470.314997			
470.154997	1	99	1						39.88926971	60.11073029			-470.154997			
469.994997	1	99	1						39.88926971	60.11073029			-469.994997			
469.834997	1	99	1						39.88926971	60.11073029			-469.834997			
469.674997	1	99	1						39.88926971	60.11073029			-469.674997			
469.514997	1	99	1						39.88926971	60.11073029			-469.514997			
469.354997	1	99	1						39.88926971	60.11073029			-469.354997			
469.194997	1	99	1						39.88926971	60.11073029			-469.194997			
469.034997	1	99	1						39.88926971	60.11073029			-469.034997			
468.874997	1	99	1						39.88926971	60.11073029			-468.874997			
468.714997	1	99	1						39.88926971	60.11073029			-468.714997			
468.554997	1	99	1						39.88926971	60.11073029			-468.554997			
468.394997	1	99	1						39.88926971	60.11073029			-468.394997			
468.234997	1	99	1						39.88926971	60.11073029			-468.234997			
468.074997	1	99	1						39.88926971	60.11073029			-468.074997			
467.914997	1	99	1						39.88926971	60.11073029			-467.914997			
467.754997	1	99	1						39.88926971	60.11073029			-467.754997			
467.594997	1	99	1						39.88926971	60.11073029			-467.594997			
467.434997	1	99	1						39.88926971	60.11073029			-467.434997			
467.274997	1	99	1						39.88926971	60.11073029			-467.274997			
467.114997	1	99	1						39.88926971	60.11073029			-467.114997			
466.954997	1	99	1						39.88926971	60.11073029			-466.954997			
466.794997	1	99	1						39.88926971	60.11073029			-466.794997			
466.634997	1	99	1						39.88926971	60.11073029			-466.634997			
466.474997	1	99	1						39.88926971	60.11073029			-466.474997			
466.314997	1	99	1						39.88926971	60.11073029			-466.314997			
466.154997	1	99	1						39.88926971	60.11073029			-466.154997			
465.994997	1	99	1						39.88926971	60.11073029			-465.994997			
465.834997	1	99	1						39.88926971	60.11073029			-465.834997			
465.674997	1	99	1						39.88926971	60.11073029			-465.674997			
465.514997	1	99	1						39.88926971	60.11073029			-465.514997			
465.354997	1	99	1						39.88926971	60.11073029			-465.354997			
465.194997	1	99	1						39.88926971	60.11073029			-465.194997			
465.034997	1	99	1						39.88926971	60.11073029			-465.034997			
464.874997	1	99	1						39.88926971	60.11073029			-464.874997			
464.714997	1	99	1						39.88926971	60.11073029			-464.714997			
464.554997	1	99	1						39.88926971	60.11073029			-464.554997			
464.394997	1	99	1						39.88926971	60.11073029			-464.394997			
464.234997	1	99	1						39.88926971	60.11073029			-464.234997			
464.074997	1	99	1						39.88926971	60.11073029			-464.074997			
463.914997	1	99	1						39.88926971	60.11073029			-463.914997			
463.754997	1	99	1						39.88926971	60.11073029			-463.754997			
463.594997	1	99	1						39.88926971	60.11073029			-463.594997			
463.434997	1	99	1						39.88926971	60.11073029			-463.434997			
463.274997	1	99	1						39.88926971	60.11073029			-463.274997			
463.114997	1	99	1						39.88926971	60.11073029			-463.114997			
462.954997	1	99	1						39.88926971	60.11073029			-462.954997			
462.794997	1	99	1						39.88926971	60.11073029			-462.794997			
462.634997	1	99	1						39.88926971	60.11073029			-462.634997			
462.474997	1	99	1						39.88926971	60.11073029			-462.474997			
462.314997	1	99	1						39.88926971	60.11073029			-462.314997			
462.154997	1	99	1						39.88926971	60.11073029			-462.154997			
461.994997	1	99	1						39.88926971	60.11073029			-461.994997			
461.834997	1	99	1						39.88926971	60.11073029			-461.834997			
461.674997	1	99	1						39.88926971	60.11073029			-461.674997			
461.514997	1	99	1						39.88926971	60.11073029			-461.514997			
461.354997	1	99	1						39.88926971	60.11073029			-461.354997			
461.194997	1	99	1						39.88926971	60.11073029			-461.194997			
461.034997	1	99	1						39.88926971	60.11073029			-461.034997			
460.874997	1	99	1						39.88926971	60.11073029			-460.874997			
460.714997	1	99	1						39.88926971	60.11073029			-460.714997			
460.554997	1	99	1						39.88926971	60.11073029			-460.554997			
460.394997	1	99	1						39.88926971	60.11073029			-460.394997			
460.234997	1	99	1						39.88926971	60.11073029			-460.234997			
460.074997	1	99	1						39.88926971	60.11073029			-460.074997			
459.914997	1	99	1						39.88926971	60.11073029			-459.914997			
459.754997	1	99	1						39.88926971	60.11073029			-459.754997			
459.594997	1	99	1						39.88926971	60.11073029			-459.594997			
459.434997	1	99	1						39.88926971	60.11073029			-459.434997			
459.274997	1	99	1						39.88926971	60.11073029			-459.274997			
459.114997	1	99	1						39.88926971	60.11073029			-459.114997			
458.954997	1	99	1						39.88926971	60.11073029			-458.954997			
458.794997	1	99	1						39.88926971	60.11073029			-458.794997			
458.634997	1	99	1						39.88926971	60.11073029			-458.634997			
458.474997	1	99	1						39.88926971	60.11073029			-458.474997			
458.314997	1	99	1						39.88926971	60.11073029			-458.314997			
458.154997	1	99	1						39.88926971	60.11073029			-458.154997			
457.994997	1	99	1						39.88926971	60.11073029			-457.994997			
457.834997	1	99	1						39.88926971	60.11073029			-457.834997			
457.674997	1	99	1						39.88926971	60.11073029			-457.674997			
457.514997	1	99	1						39.88926971	60.11073029			-457.514997			
457.354997	1	99	1						39.88926971	60.11073029			-457.354997			
457.194997	1	99	1						39.88926971	60.11073029			-457.194997			
457.034997	1	99	1						39.88926971	60.11073029			-457.034997			
456.874997	1	99	1						39.88926971	60.11073029			-456.874997			
456.714997	1	99	1						39.88926971	60.11073029			-456.714997			
456.554997	1	99	1						39.88926971	60.11073029			-456.554997			
456.394997	1	99	1						39.88926971	60.11073029			-456.394997			
456.234997	1	99	1						39.88926971	60.11073029			-456.234997			
456.074997	1	99	1						39.88926971	60.11073029			-456.074997			
455.914997	1	99	1						39.88926971	60.11073029			-455.914997			
455.754997	1	99	1						39.88926971	60.11073029			-455.754997			
455.594997	1	99	1						39.88926971	60.11073029			-455.594997			
455.434997	1	99	1						39.88926971	60.11073029			-455.434997			
455.274997	1	99	1						39.88926971	60.11073029			-455.274997			
455.114997	1	99	1						39.88926971	60.11073029			-455.114997			
454.954997	1	99	1						39.88926971	60.11073029			-454.954997			
454.794997	1	99	1						39.88926971	60.11073029			-454.794997			
454.634997	1	99	1						39.88926971	60.11073029			-454.634997			
454.474997	1	99	1						39.88926971	60.11073029			-454.474997			
454.314997	1	99	1						39.88926971	60.11073029			-454.314997			
454.154997	1	99	1						39.88926971	60.11073029			-454.154997			
453.994997	1	99	1						39.88926971	60.11073029			-453.994997			
453.834997	1	99	1						39.88926971	60.11073029			-453.834997			
453.674997	1	99	1						39.88926971	60.11073029			-453.674997			
453.514997	1	99	1						39.88926971	60.11073029			-453.514997			
453.354997	1	99	1						39.88926971	60.11073029			-453.354997			
453.194997	1	99	1						39.88926971	60.11073029			-453.194997			
453.034997	1	99	1						39.88926971	60.11073029			-453.034997			
452.874997	1	99	1						39.88926971	60.11073029			-452.874997			
452.714997	1	99	1						39.88926971	60.11073029			-452.714997			
452.554997	1	99	1						39.88926971	60.11073029			-452.554997			
452.394997	1	99	1						39.88926971	60.11073029			-452.394997			
452.234997	1	99	1						39.88926971	60.11073029			-452.234997			
452.074997	1	99	1						39.88926971	60.11073029			-452.074997			
451.914997	1	99	1						39.88926971	60.11073029			-451.914997			
451.754997	1	99	1						39.88926971	60.11073029			-451.754997			
451.594997	1	99	1						39.88926971	60.11073029			-451.594997			
451.434997	1	99	1						39.88926971	60.11073029			-451.434997			
451.274997	1	99	1						39.88926971	60.11073029			-451.274997			
451.114997	1	99	1						39.88926971	60.11073029			-451.114997			
450.954997	1	99	1						39.88926971	60.11073029			-450.954997			
450.794997	1	99	1						39.88926971	60.11073029			-450.794997			
450.634997	1	99	1						39.88926971	60.11073029			-450.634997			
450.474997	1	99	1						39.88926971	60.11073029			-450.474997			
450.314997	1	99	1						39.88926971	60.11073029			-450.314997			
450.154997	1	99	1						39.88926971	60.11073029			-450.154997			
449.994997	1	99	1						39.88926971	60.11073029			-449.994997			
449.834997	1	99	1						39.88926971	60.11073029			-449.834997			
449.674997	1	99	1						39.88926971	60.11073029			-449.674997			
449.514997	1	99	1						39.88926971	60.11073029			-449.514997			
449.354997	1	99	1						39.88926971	60.11073029			-449.354997			
449.194997	1	99	1						39.88926971	60.11073029			-449.194997			
449.034997	1	99	1						39.88926971	60.11073029			-449.034997			
448.874997	1	99	1						39.88926971	60.11073029			-448.874997			
448.714997	1	99	1						39.88926971	60.11073029			-448.714997			
448.554997	1	99	1						39.88926971	60.11073029			-448.554997			
448.394997	1	99	1						39.88926971	60.11073029			-448.394997			
448.234997	1	99	1						39.88926971	60.11073029			-448.234997			
448.074997	1	99	1						39.88926971	60.11073029			-448.074997			
447.914997	1	99	1						39.88926971	60.11073029			-447.914997			
447.754997	1	99	1						39.88926971	60.11073029			-447.754997			
447.594997	1	99	1						39.88926971	60.11073029			-447.594997			
447.434997	1	99	1						39.88926971	60.11073029			-447.434997			
447.274997	1	99	1						39.88926971	60.11073029			-447.274997			
447.114997	1	99	1						39.88926971	60.11073029			-447.114997			
446.954997	1	99	1						39.88926971	60.11073029			-446.954997			
446.794997	1	99	1						39.88926971	60.11073029			-446.794997			
446.634997	1	99	1						39.88926971	60.11073029			-446.634997			
446.474997	1	99	1						39.88926971	60.11073029			-446.474997			
446.314997	1	99	1						39.88926971	60.11073029			-446.314997			
446.154997	1	99	1						39.88926971	60.11073029			-446.154997			
445.994997	1	99	1						39.88926971	60.11073029			-445.994997			
445.834997	1	99	1						39.88926971	60.11073029			-445.834997			
445.674997	1	99	1						39.88926971	60.11073029			-445.674997			
445.514997	1	99	1						39.88926971	60.11073029			-445.514997			
445.354997	1	99	1						39.88926971	60.11073029			-445.354997			
445.194997	1	99	1						39.88926971	60.11073029			-445.194997			
445.034997	1	99	1						39.88926971	60.11073029			-445.034997			
444.874997	1	99	1						39.88926971	60.11073029			-444.874997			
444.714997	1	99	1						39.88926971	60.11073029			-444.714997			
444.554997	1	99	1						39.88926971	60.11073029			-444.554997			
444.394997	1	99	1						39.88926971	60.11073029			-444.394997			
444.234997	1	99	1						39.88926971	60.11073029			-444.234997			
444.074997	1	99	1						39.88926971	60.11073029			-444.074997			
443.914997	1	99	1						39.88926971	60.11073029			-443.914997			
443.754997	1	99	1						39.88926971	60.11073029			-443.754997			
443.594997	1	99	1						39.88926971	60.11073029			-443.594997			
443.434997	1	99	1						39.88926971	60.11073029			-443.434997			
443.274997	1	99	1						39.88926971	60.11073029			-443.274997			
443.114997	1	99	1						39.88926971	60.11073029			-443.114997			
442.954997	1	99	1						39.88926971	60.11073029			-442.954997			
442.794997	1	99	1						39.88926971	60.11073029			-442.794997			
442.634997	1	99	1						39.88926971	60.11073029			-442.634997			
442.474997	1	99	1						39.88926971	60.11073029			-442.474997			
442.314997	1	99	1						39.88926971	60.11073029			-442.314997			
442.154997	1	99	1						39.88926971	60.11073029			-442.154997			
441.994997	1	99	1						39.88926971	60.11073029			-441.994997			
441.834997	1	99	1						39.88926971	60.11073029			-441.834997			
441.674997	1	99	1						39.88926971	60.11073029			-441.674997			
441.514997	1	99	1						39.88926971	60.11073029			-441.514997			
441.354997	1	99	1						39.88926971	60.11073029			-441.354997			
441.194997	1	99	1						39.88926971	60.11073029			-441.194997			
441.034997	1	99	1						39.88926971	60.11073029			-441.034997			
440.874997	1	99	1						39.88926971	60.11073029			-440.874997			
440.714997	1	99	1						39.88926971	60.11073029			-440.714997			
440.554997	1	99	1						39.88926971	60.11073029			-440.554997			
440.394997	1	99	1						39.88926971	60.11073029			-440.394997			
440.234997	1	99	1						39.88926971	60.11073029			-440.234997			
440.074997	1	99	1						39.88926971	60.11073029			-440.074997			
439.914997	1	99	1						39.88926971	60.11073029			-439.914997			
439.754997	1	99	1						39.88926971	60.11073029			-439.754997			
439.594997	1	99	1						39.88926971	60.11073029			-439.594997			
439.434997	1	99	1						39.88926971	60.11073029			-439.434997			
439.274997	1	99	1						39.88926971	60.11073029			-439.274997			
439.114997	1	99	1						39.88926971	60.11073029			-439.114997			
438.954997	1	99	1						39.88926971	60.11073029			-438.954997			
438.794997	1	99	1						39.88926971	60.11073029			-438.794997			
438.634997	1	99	1						39.88926971	60.11073029			-438.634997			
438.474997	1	99	1						39.88926971	60.11073029			-438.474997			
438.314997	1	99	1						39.88926971	60.11073029			-438.314997			
438.154997	1	99	1						39.88926971	60.11073029			-438.154997			
437.994997	1	99	1						39.88926971	60.11073029			-437.994997			
437.834997	1	99	1						39.88926971	60.11073029			-437.834997			
437.674997	1	99	1						39.88926971	60.11073029			-437.674997			
437.514997	1	99	1						39.88926971	60.11073029			-437.514997			
437.354997	1	99	1						39.88926971	60.11073029			-437.354997			
437.194997	1	99	1						39.88926971	60.11073029			-437.194997			
437.034997	1	99	1						39.88926971	60.11073029			-437.034997			
436.874997	1	99	1						39.88926971	60.11073029			-436.874997			
436.714997	1	99	1						39.88926971	60.11073029			-436.714997			
436.554997	1	99	1						39.88926971	60.11073029			-436.554997			
436.394997	1	99	1						39.88926971	60.11073029			-436.394997			
436.234997	1	99	1						39.88926971	60.11073029			-436.234997			
436.074997	1	99	1						39.88926971	60.11073029			-436.074997			
435.914997	1	99	1						39.88926971	60.11073029			-435.914997			
435.754997	1	99	1						39.88926971	60.11073029			-435.754997			
435.594997	1	99	1						39.88926971	60.11073029			-435.594997			
435.434997	1	99	1						39.88926971	60.11073029			-435.434997			
435.274997	1	99	1						39.88926971	60.11073029			-435.274997			
435.114997	1	99	1						39.88926971	60.11073029			-435.114997			
434.954997	1	99	1						39.88926971	60.11073029			-434.954997			
434.794997	1	99	1						39.88926971	60.11073029			-434.794997			
434.634997	1	99	1						39.88926971	60.11073029			-434.634997			
434.474997	1	99	1						39.88926971	60.11073029			-434.474997			
434.314997	1	99	1						39.88926971	60.11073029			-434.314997			
434.154997	1	99	1						39.88926971	60.11073029			-434.154997			
433.994997	1	99	1						39.88926971	60.11073029			-433.994997			
433.834997	1	99	1						39.88926971	60.11073029			-433.834997			
433.674997	1	99	1						39.88926971	60.11073029			-433.674997			
433.514997	1	99	1						39.88926971	60.11073029			-433.514997			
433.354997	1	99	1						39.88926971	60.11073029			-433.354997			
433.194997	1	99	1						39.88926971	60.11073029			-433.194997			
433.034997	1	99	1						39.88926971	60.11073029			-433.034997			
432.874997	1	99	1						39.88926971	60.11073029			-432.874997			
432.714997	1	99	1						39.88926971	60.11073029			-432.714997			
432.554997	1	99	1						39.88926971	60.11073029			-432.554997			
432.394997	1	99	1						39.88926971	60.11073029			-432.394997			
432.234997	1	99	1						39.88926971	60.11073029			-432.234997			
432.074997	1	99	1						39.88926971	60.11073029			-432.074997			
431.914997	1	99	1						39.88926971	60.11073029			-431.914997			
