T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
1104.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1104.216763	1	NaN	
1104.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1104.056763	1	NaN	
1103.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1103.896763	1	NaN	
1103.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1103.736763	1	NaN	
1103.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1103.576763	1	NaN	
1103.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1103.416763	1	NaN	
1103.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1103.256763	1	NaN	
1103.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1103.096763	1	NaN	
1102.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1102.936763	1	NaN	
1102.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1102.776763	1	NaN	
1102.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1102.616763	1	NaN	
1102.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1102.456763	1	NaN	
1102.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1102.296763	1	NaN	
1102.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1102.136763	1	NaN	
1101.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1101.976763	1	NaN	
1101.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1101.816763	1	NaN	
1101.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1101.656763	1	NaN	
1101.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1101.496763	1	NaN	
1101.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1101.336763	1	NaN	
1101.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1101.176763	1	NaN	
1101.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1101.016763	1	NaN	
1100.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1100.856763	1	NaN	
1100.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1100.696763	1	NaN	
1100.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1100.536763	1	NaN	
1100.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1100.376763	1	NaN	
1100.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1100.216763	1	NaN	
1100.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1100.056763	1	NaN	
1099.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1099.896763	1	NaN	
1099.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1099.736763	1	NaN	
1099.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1099.576763	1	NaN	
1099.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1099.416763	1	NaN	
1099.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1099.256763	1	NaN	
1099.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1099.096763	1	NaN	
1098.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1098.936763	1	NaN	
1098.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1098.776763	1	NaN	
1098.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1098.616763	1	NaN	
1098.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1098.456763	1	NaN	
1098.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1098.296763	1	NaN	
1098.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1098.136763	1	NaN	
1097.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1097.976763	1	NaN	
1097.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1097.816763	1	NaN	
1097.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1097.656763	1	NaN	
1097.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1097.496763	1	NaN	
1097.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1097.336763	1	NaN	
1097.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1097.176763	1	NaN	
1097.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1097.016763	1	NaN	
1096.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1096.856763	1	NaN	
1096.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1096.696763	1	NaN	
1096.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1096.536763	1	NaN	
1096.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1096.376763	1	NaN	
1096.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1096.216763	1	NaN	
1096.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1096.056763	1	NaN	
1095.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1095.896763	1	NaN	
1095.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1095.736763	1	NaN	
1095.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1095.576763	1	NaN	
1095.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1095.416763	1	NaN	
1095.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1095.256763	1	NaN	
1095.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1095.096763	1	NaN	
1094.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1094.936763	1	NaN	
1094.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1094.776763	1	NaN	
1094.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1094.616763	1	NaN	
1094.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1094.456763	1	NaN	
1094.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1094.296763	1	NaN	
1094.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1094.136763	1	NaN	
1093.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1093.976763	1	NaN	
1093.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1093.816763	1	NaN	
1093.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1093.656763	1	NaN	
1093.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1093.496763	1	NaN	
1093.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1093.336763	1	NaN	
1093.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1093.176763	1	NaN	
1093.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1093.016763	1	NaN	
1092.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1092.856763	1	NaN	
1092.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1092.696763	1	NaN	
1092.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1092.536763	1	NaN	
1092.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1092.376763	1	NaN	
1092.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1092.216763	1	NaN	
1092.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1092.056763	1	NaN	
1091.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1091.896763	1	NaN	
1091.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1091.736763	1	NaN	
1091.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1091.576763	1	NaN	
1091.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1091.416763	1	NaN	
1091.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1091.256763	1	NaN	
1091.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1091.096763	1	NaN	
1090.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1090.936763	1	NaN	
1090.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1090.776763	1	NaN	
1090.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1090.616763	1	NaN	
1090.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1090.456763	1	NaN	
1090.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1090.296763	1	NaN	
1090.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1090.136763	1	NaN	
1089.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1089.976763	1	NaN	
1089.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1089.816763	1	NaN	
1089.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1089.656763	1	NaN	
1089.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1089.496763	1	NaN	
1089.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1089.336763	1	NaN	
1089.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1089.176763	1	NaN	
1089.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1089.016763	1	NaN	
1088.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1088.856763	1	NaN	
1088.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1088.696763	1	NaN	
1088.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1088.536763	1	NaN	
1088.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1088.376763	1	NaN	
1088.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1088.216763	1	NaN	
1088.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1088.056763	1	NaN	
1087.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1087.896763	1	NaN	
1087.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1087.736763	1	NaN	
1087.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1087.576763	1	NaN	
1087.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1087.416763	1	NaN	
1087.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1087.256763	1	NaN	
1087.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1087.096763	1	NaN	
1086.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1086.936763	1	NaN	
1086.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1086.776763	1	NaN	
1086.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1086.616763	1	NaN	
1086.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1086.456763	1	NaN	
1086.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1086.296763	1	NaN	
1086.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1086.136763	1	NaN	
1085.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1085.976763	1	NaN	
1085.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1085.816763	1	NaN	
1085.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1085.656763	1	NaN	
1085.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1085.496763	1	NaN	
1085.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1085.336763	1	NaN	
1085.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1085.176763	1	NaN	
1085.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1085.016763	1	NaN	
1084.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1084.856763	1	NaN	
1084.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1084.696763	1	NaN	
1084.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1084.536763	1	NaN	
1084.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1084.376763	1	NaN	
1084.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1084.216763	1	NaN	
1084.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1084.056763	1	NaN	
1083.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1083.896763	1	NaN	
1083.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1083.736763	1	NaN	
1083.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1083.576763	1	NaN	
1083.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1083.416763	1	NaN	
1083.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1083.256763	1	NaN	
1083.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1083.096763	1	NaN	
1082.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1082.936763	1	NaN	
1082.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1082.776763	1	NaN	
1082.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1082.616763	1	NaN	
1082.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1082.456763	1	NaN	
1082.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1082.296763	1	NaN	
1082.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1082.136763	1	NaN	
1081.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1081.976763	1	NaN	
1081.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1081.816763	1	NaN	
1081.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1081.656763	1	NaN	
1081.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1081.496763	1	NaN	
1081.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1081.336763	1	NaN	
1081.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1081.176763	1	NaN	
1081.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1081.016763	1	NaN	
1080.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1080.856763	1	NaN	
1080.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1080.696763	1	NaN	
1080.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1080.536763	1	NaN	
1080.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1080.376763	1	NaN	
1080.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1080.216763	1	NaN	
1080.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1080.056763	1	NaN	
1079.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1079.896763	1	NaN	
1079.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1079.736763	1	NaN	
1079.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1079.576763	1	NaN	
1079.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1079.416763	1	NaN	
1079.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1079.256763	1	NaN	
1079.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1079.096763	1	NaN	
1078.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1078.936763	1	NaN	
1078.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1078.776763	1	NaN	
1078.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1078.616763	1	NaN	
1078.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1078.456763	1	NaN	
1078.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1078.296763	1	NaN	
1078.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1078.136763	1	NaN	
1077.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1077.976763	1	NaN	
1077.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1077.816763	1	NaN	
1077.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1077.656763	1	NaN	
1077.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1077.496763	1	NaN	
1077.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1077.336763	1	NaN	
1077.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1077.176763	1	NaN	
1077.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1077.016763	1	NaN	
1076.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1076.856763	1	NaN	
1076.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1076.696763	1	NaN	
1076.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1076.536763	1	NaN	
1076.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1076.376763	1	NaN	
1076.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1076.216763	1	NaN	
1076.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1076.056763	1	NaN	
1075.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1075.896763	1	NaN	
1075.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1075.736763	1	NaN	
1075.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1075.576763	1	NaN	
1075.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1075.416763	1	NaN	
1075.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1075.256763	1	NaN	
1075.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1075.096763	1	NaN	
1074.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1074.936763	1	NaN	
1074.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1074.776763	1	NaN	
1074.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1074.616763	1	NaN	
1074.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1074.456763	1	NaN	
1074.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1074.296763	1	NaN	
1074.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1074.136763	1	NaN	
1073.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1073.976763	1	NaN	
1073.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1073.816763	1	NaN	
1073.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1073.656763	1	NaN	
1073.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1073.496763	1	NaN	
1073.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1073.336763	1	NaN	
1073.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1073.176763	1	NaN	
1073.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1073.016763	1	NaN	
1072.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1072.856763	1	NaN	
1072.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1072.696763	1	NaN	
1072.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1072.536763	1	NaN	
1072.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1072.376763	1	NaN	
1072.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1072.216763	1	NaN	
1072.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1072.056763	1	NaN	
1071.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1071.896763	1	NaN	
1071.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1071.736763	1	NaN	
1071.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1071.576763	1	NaN	
1071.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1071.416763	1	NaN	
1071.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1071.256763	1	NaN	
1071.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1071.096763	1	NaN	
1070.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1070.936763	1	NaN	
1070.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1070.776763	1	NaN	
1070.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1070.616763	1	NaN	
1070.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1070.456763	1	NaN	
1070.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1070.296763	1	NaN	
1070.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1070.136763	1	NaN	
1069.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1069.976763	1	NaN	
1069.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1069.816763	1	NaN	
1069.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1069.656763	1	NaN	
1069.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1069.496763	1	NaN	
1069.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1069.336763	1	NaN	
1069.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1069.176763	1	NaN	
1069.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1069.016763	1	NaN	
1068.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1068.856763	1	NaN	
1068.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1068.696763	1	NaN	
1068.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1068.536763	1	NaN	
1068.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1068.376763	1	NaN	
1068.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1068.216763	1	NaN	
1068.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1068.056763	1	NaN	
1067.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1067.896763	1	NaN	
1067.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1067.736763	1	NaN	
1067.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1067.576763	1	NaN	
1067.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1067.416763	1	NaN	
1067.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1067.256763	1	NaN	
1067.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1067.096763	1	NaN	
1066.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1066.936763	1	NaN	
1066.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1066.776763	1	NaN	
1066.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1066.616763	1	NaN	
1066.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1066.456763	1	NaN	
1066.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1066.296763	1	NaN	
1066.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1066.136763	1	NaN	
1065.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1065.976763	1	NaN	
1065.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1065.816763	1	NaN	
1065.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1065.656763	1	NaN	
1065.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1065.496763	1	NaN	
1065.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1065.336763	1	NaN	
1065.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1065.176763	1	NaN	
1065.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1065.016763	1	NaN	
1064.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1064.856763	1	NaN	
1064.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1064.696763	1	NaN	
1064.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1064.536763	1	NaN	
1064.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1064.376763	1	NaN	
1064.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1064.216763	1	NaN	
1064.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1064.056763	1	NaN	
1063.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1063.896763	1	NaN	
1063.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1063.736763	1	NaN	
1063.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1063.576763	1	NaN	
1063.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1063.416763	1	NaN	
1063.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1063.256763	1	NaN	
1063.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1063.096763	1	NaN	
1062.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1062.936763	1	NaN	
1062.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1062.776763	1	NaN	
1062.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1062.616763	1	NaN	
1062.456763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1062.456763	1	NaN	
1062.296763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1062.296763	1	NaN	
1062.136763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1062.136763	1	NaN	
1061.976763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1061.976763	1	NaN	
1061.816763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1061.816763	1	NaN	
1061.656763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1061.656763	1	NaN	
1061.496763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1061.496763	1	NaN	
1061.336763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1061.336763	1	NaN	
1061.176763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1061.176763	1	NaN	
1061.016763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1061.016763	1	NaN	
1060.856763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1060.856763	1	NaN	
1060.696763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1060.696763	1	NaN	
1060.536763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1060.536763	1	NaN	
1060.376763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1060.376763	1	NaN	
1060.216763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1060.216763	1	NaN	
1060.056763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1060.056763	1	NaN	
1059.896763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1059.896763	1	NaN	
1059.736763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1059.736763	1	NaN	
1059.576763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1059.576763	1	NaN	
1059.416763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1059.416763	1	NaN	
1059.256763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1059.256763	1	NaN	
1059.096763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1059.096763	1	NaN	
1058.936763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1058.936763	1	NaN	
1058.776763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1058.776763	1	NaN	
1058.616763	11	1	88	1	1	15.69629884	2.505982157	81.79771901							-1058.616763	1	NaN	
