T	w(AL)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(AL@LIQUID)	dwdT_L(AL@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	mole/mole	kg/kg	%	%	SI				
856.1908328	100	1	1	100			-856.1908328	1	NaN	
856.0308328	100	1	1	100			-856.0308328	1	NaN	
855.8708328	100	1	1	100			-855.8708328	1	NaN	
855.7108328	100	1	1	100			-855.7108328	1	NaN	
855.5508328	100	1	1	100			-855.5508328	1	NaN	
855.3908328	100	1	1	100			-855.3908328	1	NaN	
855.2308328	100	1	1	100			-855.2308328	1	NaN	
855.0708328	100	1	1	100			-855.0708328	1	NaN	
854.9108328	100	1	1	100			-854.9108328	1	NaN	
854.7508328	100	1	1	100			-854.7508328	1	NaN	
854.5908328	100	1	1	100			-854.5908328	1	NaN	
854.4308328	100	1	1	100			-854.4308328	1	NaN	
854.2708328	100	1	1	100			-854.2708328	1	NaN	
854.1108328	100	1	1	100			-854.1108328	1	NaN	
853.9508328	100	1	1	100			-853.9508328	1	NaN	
853.7908328	100	1	1	100			-853.7908328	1	NaN	
853.6308328	100	1	1	100			-853.6308328	1	NaN	
853.4708328	100	1	1	100			-853.4708328	1	NaN	
853.3108328	100	1	1	100			-853.3108328	1	NaN	
853.1508328	100	1	1	100			-853.1508328	1	NaN	
852.9908328	100	1	1	100			-852.9908328	1	NaN	
852.8308328	100	1	1	100			-852.8308328	1	NaN	
852.6708328	100	1	1	100			-852.6708328	1	NaN	
852.5108328	100	1	1	100			-852.5108328	1	NaN	
852.3508328	100	1	1	100			-852.3508328	1	NaN	
852.1908328	100	1	1	100			-852.1908328	1	NaN	
852.0308328	100	1	1	100			-852.0308328	1	NaN	
851.8708328	100	1	1	100			-851.8708328	1	NaN	
851.7108328	100	1	1	100			-851.7108328	1	NaN	
851.5508328	100	1	1	100			-851.5508328	1	NaN	
851.3908328	100	1	1	100			-851.3908328	1	NaN	
851.2308328	100	1	1	100			-851.2308328	1	NaN	
851.0708328	100	1	1	100			-851.0708328	1	NaN	
850.9108328	100	1	1	100			-850.9108328	1	NaN	
850.7508328	100	1	1	100			-850.7508328	1	NaN	
850.5908328	100	1	1	100			-850.5908328	1	NaN	
850.4308328	100	1	1	100			-850.4308328	1	NaN	
850.2708328	100	1	1	100			-850.2708328	1	NaN	
850.1108328	100	1	1	100			-850.1108328	1	NaN	
849.9508328	100	1	1	100			-849.9508328	1	NaN	
849.7908328	100	1	1	100			-849.7908328	1	NaN	
849.6308328	100	1	1	100			-849.6308328	1	NaN	
849.4708328	100	1	1	100			-849.4708328	1	NaN	
849.3108328	100	1	1	100			-849.3108328	1	NaN	
849.1508328	100	1	1	100			-849.1508328	1	NaN	
848.9908328	100	1	1	100			-848.9908328	1	NaN	
848.8308328	100	1	1	100			-848.8308328	1	NaN	
848.6708328	100	1	1	100			-848.6708328	1	NaN	
848.5108328	100	1	1	100			-848.5108328	1	NaN	
848.3508328	100	1	1	100			-848.3508328	1	NaN	
848.1908328	100	1	1	100			-848.1908328	1	NaN	
848.0308328	100	1	1	100			-848.0308328	1	NaN	
847.8708328	100	1	1	100			-847.8708328	1	NaN	
847.7108328	100	1	1	100			-847.7108328	1	NaN	
847.5508328	100	1	1	100			-847.5508328	1	NaN	
847.3908328	100	1	1	100			-847.3908328	1	NaN	
847.2308328	100	1	1	100			-847.2308328	1	NaN	
847.0708328	100	1	1	100			-847.0708328	1	NaN	
846.9108328	100	1	1	100			-846.9108328	1	NaN	
846.7508328	100	1	1	100			-846.7508328	1	NaN	
846.5908328	100	1	1	100			-846.5908328	1	NaN	
846.4308328	100	1	1	100			-846.4308328	1	NaN	
846.2708328	100	1	1	100			-846.2708328	1	NaN	
846.1108328	100	1	1	100			-846.1108328	1	NaN	
845.9508328	100	1	1	100			-845.9508328	1	NaN	
845.7908328	100	1	1	100			-845.7908328	1	NaN	
845.6308328	100	1	1	100			-845.6308328	1	NaN	
845.4708328	100	1	1	100			-845.4708328	1	NaN	
845.3108328	100	1	1	100			-845.3108328	1	NaN	
845.1508328	100	1	1	100			-845.1508328	1	NaN	
844.9908328	100	1	1	100			-844.9908328	1	NaN	
844.8308328	100	1	1	100			-844.8308328	1	NaN	
844.6708328	100	1	1	100			-844.6708328	1	NaN	
844.5108328	100	1	1	100			-844.5108328	1	NaN	
844.3508328	100	1	1	100			-844.3508328	1	NaN	
844.1908328	100	1	1	100			-844.1908328	1	NaN	
844.0308328	100	1	1	100			-844.0308328	1	NaN	
843.8708328	100	1	1	100			-843.8708328	1	NaN	
843.7108328	100	1	1	100			-843.7108328	1	NaN	
843.5508328	100	1	1	100			-843.5508328	1	NaN	
843.3908328	100	1	1	100			-843.3908328	1	NaN	
843.2308328	100	1	1	100			-843.2308328	1	NaN	
843.0708328	100	1	1	100			-843.0708328	1	NaN	
842.9108328	100	1	1	100			-842.9108328	1	NaN	
842.7508328	100	1	1	100			-842.7508328	1	NaN	
842.5908328	100	1	1	100			-842.5908328	1	NaN	
842.4308328	100	1	1	100			-842.4308328	1	NaN	
842.2708328	100	1	1	100			-842.2708328	1	NaN	
842.1108328	100	1	1	100			-842.1108328	1	NaN	
841.9508328	100	1	1	100			-841.9508328	1	NaN	
841.7908328	100	1	1	100			-841.7908328	1	NaN	
841.6308328	100	1	1	100			-841.6308328	1	NaN	
841.4708328	100	1	1	100			-841.4708328	1	NaN	
841.3108328	100	1	1	100			-841.3108328	1	NaN	
841.1508328	100	1	1	100			-841.1508328	1	NaN	
840.9908328	100	1	1	100			-840.9908328	1	NaN	
840.8308328	100	1	1	100			-840.8308328	1	NaN	
840.6708328	100	1	1	100			-840.6708328	1	NaN	
840.5108328	100	1	1	100			-840.5108328	1	NaN	
840.3508328	100	1	1	100			-840.3508328	1	NaN	
840.1908328	100	1	1	100			-840.1908328	1	NaN	
840.0308328	100	1	1	100			-840.0308328	1	NaN	
839.8708328	100	1	1	100			-839.8708328	1	NaN	
839.7108328	100	1	1	100			-839.7108328	1	NaN	
839.5508328	100	1	1	100			-839.5508328	1	NaN	
839.3908328	100	1	1	100			-839.3908328	1	NaN	
839.2308328	100	1	1	100			-839.2308328	1	NaN	
839.0708328	100	1	1	100			-839.0708328	1	NaN	
838.9108328	100	1	1	100			-838.9108328	1	NaN	
838.7508328	100	1	1	100			-838.7508328	1	NaN	
838.5908328	100	1	1	100			-838.5908328	1	NaN	
838.4308328	100	1	1	100			-838.4308328	1	NaN	
838.2708328	100	1	1	100			-838.2708328	1	NaN	
838.1108328	100	1	1	100			-838.1108328	1	NaN	
837.9508328	100	1	1	100			-837.9508328	1	NaN	
837.7908328	100	1	1	100			-837.7908328	1	NaN	
837.6308328	100	1	1	100			-837.6308328	1	NaN	
837.4708328	100	1	1	100			-837.4708328	1	NaN	
837.3108328	100	1	1	100			-837.3108328	1	NaN	
837.1508328	100	1	1	100			-837.1508328	1	NaN	
836.9908328	100	1	1	100			-836.9908328	1	NaN	
836.8308328	100	1	1	100			-836.8308328	1	NaN	
836.6708328	100	1	1	100			-836.6708328	1	NaN	
836.5108328	100	1	1	100			-836.5108328	1	NaN	
836.3508328	100	1	1	100			-836.3508328	1	NaN	
836.1908328	100	1	1	100			-836.1908328	1	NaN	
836.0308328	100	1	1	100			-836.0308328	1	NaN	
835.8708328	100	1	1	100			-835.8708328	1	NaN	
835.7108328	100	1	1	100			-835.7108328	1	NaN	
835.5508328	100	1	1	100			-835.5508328	1	NaN	
835.3908328	100	1	1	100			-835.3908328	1	NaN	
835.2308328	100	1	1	100			-835.2308328	1	NaN	
835.0708328	100	1	1	100			-835.0708328	1	NaN	
834.9108328	100	1	1	100			-834.9108328	1	NaN	
834.7508328	100	1	1	100			-834.7508328	1	NaN	
834.5908328	100	1	1	100			-834.5908328	1	NaN	
834.4308328	100	1	1	100			-834.4308328	1	NaN	
834.2708328	100	1	1	100			-834.2708328	1	NaN	
834.1108328	100	1	1	100			-834.1108328	1	NaN	
833.9508328	100	1	1	100			-833.9508328	1	NaN	
833.7908328	100	1	1	100			-833.7908328	1	NaN	
833.6308328	100	1	1	100			-833.6308328	1	NaN	
833.4708328	100	1	1	100			-833.4708328	1	NaN	
833.3108328	100	1	1	100			-833.3108328	1	NaN	
833.1508328	100	1	1	100			-833.1508328	1	NaN	
832.9908328	100	1	1	100			-832.9908328	1	NaN	
832.8308328	100	1	1	100			-832.8308328	1	NaN	
832.6708328	100	1	1	100			-832.6708328	1	NaN	
832.5108328	100	1	1	100			-832.5108328	1	NaN	
832.3508328	100	1	1	100			-832.3508328	1	NaN	
832.1908328	100	1	1	100			-832.1908328	1	NaN	
832.0308328	100	1	1	100			-832.0308328	1	NaN	
831.8708328	100	1	1	100			-831.8708328	1	NaN	
831.7108328	100	1	1	100			-831.7108328	1	NaN	
831.5508328	100	1	1	100			-831.5508328	1	NaN	
831.3908328	100	1	1	100			-831.3908328	1	NaN	
831.2308328	100	1	1	100			-831.2308328	1	NaN	
831.0708328	100	1	1	100			-831.0708328	1	NaN	
830.9108328	100	1	1	100			-830.9108328	1	NaN	
830.7508328	100	1	1	100			-830.7508328	1	NaN	
830.5908328	100	1	1	100			-830.5908328	1	NaN	
830.4308328	100	1	1	100			-830.4308328	1	NaN	
830.2708328	100	1	1	100			-830.2708328	1	NaN	
830.1108328	100	1	1	100			-830.1108328	1	NaN	
829.9508328	100	1	1	100			-829.9508328	1	NaN	
829.7908328	100	1	1	100			-829.7908328	1	NaN	
829.6308328	100	1	1	100			-829.6308328	1	NaN	
829.4708328	100	1	1	100			-829.4708328	1	NaN	
829.3108328	100	1	1	100			-829.3108328	1	NaN	
829.1508328	100	1	1	100			-829.1508328	1	NaN	
828.9908328	100	1	1	100			-828.9908328	1	NaN	
828.8308328	100	1	1	100			-828.8308328	1	NaN	
828.6708328	100	1	1	100			-828.6708328	1	NaN	
828.5108328	100	1	1	100			-828.5108328	1	NaN	
828.3508328	100	1	1	100			-828.3508328	1	NaN	
828.1908328	100	1	1	100			-828.1908328	1	NaN	
828.0308328	100	1	1	100			-828.0308328	1	NaN	
827.8708328	100	1	1	100			-827.8708328	1	NaN	
827.7108328	100	1	1	100			-827.7108328	1	NaN	
827.5508328	100	1	1	100			-827.5508328	1	NaN	
827.3908328	100	1	1	100			-827.3908328	1	NaN	
827.2308328	100	1	1	100			-827.2308328	1	NaN	
827.0708328	100	1	1	100			-827.0708328	1	NaN	
826.9108328	100	1	1	100			-826.9108328	1	NaN	
826.7508328	100	1	1	100			-826.7508328	1	NaN	
826.5908328	100	1	1	100			-826.5908328	1	NaN	
826.4308328	100	1	1	100			-826.4308328	1	NaN	
826.2708328	100	1	1	100			-826.2708328	1	NaN	
826.1108328	100	1	1	100			-826.1108328	1	NaN	
825.9508328	100	1	1	100			-825.9508328	1	NaN	
825.7908328	100	1	1	100			-825.7908328	1	NaN	
825.6308328	100	1	1	100			-825.6308328	1	NaN	
825.4708328	100	1	1	100			-825.4708328	1	NaN	
825.3108328	100	1	1	100			-825.3108328	1	NaN	
825.1508328	100	1	1	100			-825.1508328	1	NaN	
824.9908328	100	1	1	100			-824.9908328	1	NaN	
824.8308328	100	1	1	100			-824.8308328	1	NaN	
824.6708328	100	1	1	100			-824.6708328	1	NaN	
824.5108328	100	1	1	100			-824.5108328	1	NaN	
824.3508328	100	1	1	100			-824.3508328	1	NaN	
824.1908328	100	1	1	100			-824.1908328	1	NaN	
824.0308328	100	1	1	100			-824.0308328	1	NaN	
823.8708328	100	1	1	100			-823.8708328	1	NaN	
823.7108328	100	1	1	100			-823.7108328	1	NaN	
823.5508328	100	1	1	100			-823.5508328	1	NaN	
823.3908328	100	1	1	100			-823.3908328	1	NaN	
823.2308328	100	1	1	100			-823.2308328	1	NaN	
823.0708328	100	1	1	100			-823.0708328	1	NaN	
822.9108328	100	1	1	100			-822.9108328	1	NaN	
822.7508328	100	1	1	100			-822.7508328	1	NaN	
822.5908328	100	1	1	100			-822.5908328	1	NaN	
822.4308328	100	1	1	100			-822.4308328	1	NaN	
822.2708328	100	1	1	100			-822.2708328	1	NaN	
822.1108328	100	1	1	100			-822.1108328	1	NaN	
821.9508328	100	1	1	100			-821.9508328	1	NaN	
821.7908328	100	1	1	100			-821.7908328	1	NaN	
821.6308328	100	1	1	100			-821.6308328	1	NaN	
821.4708328	100	1	1	100			-821.4708328	1	NaN	
821.3108328	100	1	1	100			-821.3108328	1	NaN	
821.1508328	100	1	1	100			-821.1508328	1	NaN	
820.9908328	100	1	1	100			-820.9908328	1	NaN	
820.8308328	100	1	1	100			-820.8308328	1	NaN	
820.6708328	100	1	1	100			-820.6708328	1	NaN	
820.5108328	100	1	1	100			-820.5108328	1	NaN	
820.3508328	100	1	1	100			-820.3508328	1	NaN	
820.1908328	100	1	1	100			-820.1908328	1	NaN	
820.0308328	100	1	1	100			-820.0308328	1	NaN	
819.8708328	100	1	1	100			-819.8708328	1	NaN	
819.7108328	100	1	1	100			-819.7108328	1	NaN	
819.5508328	100	1	1	100			-819.5508328	1	NaN	
819.3908328	100	1	1	100			-819.3908328	1	NaN	
819.2308328	100	1	1	100			-819.2308328	1	NaN	
819.0708328	100	1	1	100			-819.0708328	1	NaN	
818.9108328	100	1	1	100			-818.9108328	1	NaN	
818.7508328	100	1	1	100			-818.7508328	1	NaN	
818.5908328	100	1	1	100			-818.5908328	1	NaN	
818.4308328	100	1	1	100			-818.4308328	1	NaN	
818.2708328	100	1	1	100			-818.2708328	1	NaN	
818.1108328	100	1	1	100			-818.1108328	1	NaN	
817.9508328	100	1	1	100			-817.9508328	1	NaN	
817.7908328	100	1	1	100			-817.7908328	1	NaN	
817.6308328	100	1	1	100			-817.6308328	1	NaN	
817.4708328	100	1	1	100			-817.4708328	1	NaN	
817.3108328	100	1	1	100			-817.3108328	1	NaN	
817.1508328	100	1	1	100			-817.1508328	1	NaN	
816.9908328	100	1	1	100			-816.9908328	1	NaN	
816.8308328	100	1	1	100			-816.8308328	1	NaN	
816.6708328	100	1	1	100			-816.6708328	1	NaN	
816.5108328	100	1	1	100			-816.5108328	1	NaN	
816.3508328	100	1	1	100			-816.3508328	1	NaN	
816.1908328	100	1	1	100			-816.1908328	1	NaN	
816.0308328	100	1	1	100			-816.0308328	1	NaN	
815.8708328	100	1	1	100			-815.8708328	1	NaN	
815.7108328	100	1	1	100			-815.7108328	1	NaN	
815.5508328	100	1	1	100			-815.5508328	1	NaN	
815.3908328	100	1	1	100			-815.3908328	1	NaN	
815.2308328	100	1	1	100			-815.2308328	1	NaN	
815.0708328	100	1	1	100			-815.0708328	1	NaN	
814.9108328	100	1	1	100			-814.9108328	1	NaN	
814.7508328	100	1	1	100			-814.7508328	1	NaN	
814.5908328	100	1	1	100			-814.5908328	1	NaN	
814.4308328	100	1	1	100			-814.4308328	1	NaN	
814.2708328	100	1	1	100			-814.2708328	1	NaN	
814.1108328	100	1	1	100			-814.1108328	1	NaN	
813.9508328	100	1	1	100			-813.9508328	1	NaN	
813.7908328	100	1	1	100			-813.7908328	1	NaN	
813.6308328	100	1	1	100			-813.6308328	1	NaN	
813.4708328	100	1	1	100			-813.4708328	1	NaN	
813.3108328	100	1	1	100			-813.3108328	1	NaN	
813.1508328	100	1	1	100			-813.1508328	1	NaN	
812.9908328	100	1	1	100			-812.9908328	1	NaN	
812.8308328	100	1	1	100			-812.8308328	1	NaN	
812.6708328	100	1	1	100			-812.6708328	1	NaN	
812.5108328	100	1	1	100			-812.5108328	1	NaN	
812.3508328	100	1	1	100			-812.3508328	1	NaN	
812.1908328	100	1	1	100			-812.1908328	1	NaN	
812.0308328	100	1	1	100			-812.0308328	1	NaN	
811.8708328	100	1	1	100			-811.8708328	1	NaN	
811.7108328	100	1	1	100			-811.7108328	1	NaN	
811.5508328	100	1	1	100			-811.5508328	1	NaN	
811.3908328	100	1	1	100			-811.3908328	1	NaN	
811.2308328	100	1	1	100			-811.2308328	1	NaN	
811.0708328	100	1	1	100			-811.0708328	1	NaN	
810.9108328	100	1	1	100			-810.9108328	1	NaN	
810.7508328	100	1	1	100			-810.7508328	1	NaN	
810.5908328	100	1	1	100			-810.5908328	1	NaN	
810.4308328	100	1	1	100			-810.4308328	1	NaN	
810.2708328	100	1	1	100			-810.2708328	1	NaN	
810.1108328	100	1	1	100			-810.1108328	1	NaN	
809.9508328	100	1	1	100			-809.9508328	1	NaN	
809.7908328	100	1	1	100			-809.7908328	1	NaN	
809.6308328	100	1	1	100			-809.6308328	1	NaN	
809.4708328	100	1	1	100			-809.4708328	1	NaN	
809.3108328	100	1	1	100			-809.3108328	1	NaN	
809.1508328	100	1	1	100			-809.1508328	1	NaN	
808.9908328	100	1	1	100			-808.9908328	1	NaN	
808.8308328	100	1	1	100			-808.8308328	1	NaN	
808.6708328	100	1	1	100			-808.6708328	1	NaN	
808.5108328	100	1	1	100			-808.5108328	1	NaN	
808.3508328	100	1	1	100			-808.3508328	1	NaN	
808.1908328	100	1	1	100			-808.1908328	1	NaN	
808.0308328	100	1	1	100			-808.0308328	1	NaN	
807.8708328	100	1	1	100			-807.8708328	1	NaN	
807.7108328	100	1	1	100			-807.7108328	1	NaN	
807.5508328	100	1	1	100			-807.5508328	1	NaN	
807.3908328	100	1	1	100			-807.3908328	1	NaN	
807.2308328	100	1	1	100			-807.2308328	1	NaN	
807.0708328	100	1	1	100			-807.0708328	1	NaN	
806.9108328	100	1	1	100			-806.9108328	1	NaN	
806.7508328	100	1	1	100			-806.7508328	1	NaN	
806.5908328	100	1	1	100			-806.5908328	1	NaN	
806.4308328	100	1	1	100			-806.4308328	1	NaN	
806.2708328	100	1	1	100			-806.2708328	1	NaN	
806.1108328	100	1	1	100			-806.1108328	1	NaN	
805.9508328	100	1	1	100			-805.9508328	1	NaN	
805.7908328	100	1	1	100			-805.7908328	1	NaN	
805.6308328	100	1	1	100			-805.6308328	1	NaN	
805.4708328	100	1	1	100			-805.4708328	1	NaN	
805.3108328	100	1	1	100			-805.3108328	1	NaN	
805.1508328	100	1	1	100			-805.1508328	1	NaN	
804.9908328	100	1	1	100			-804.9908328	1	NaN	
804.8308328	100	1	1	100			-804.8308328	1	NaN	
804.6708328	100	1	1	100			-804.6708328	1	NaN	
804.5108328	100	1	1	100			-804.5108328	1	NaN	
804.3508328	100	1	1	100			-804.3508328	1	NaN	
804.1908328	100	1	1	100			-804.1908328	1	NaN	
804.0308328	100	1	1	100			-804.0308328	1	NaN	
803.8708328	100	1	1	100			-803.8708328	1	NaN	
803.7108328	100	1	1	100			-803.7108328	1	NaN	
803.5508328	100	1	1	100			-803.5508328	1	NaN	
803.3908328	100	1	1	100			-803.3908328	1	NaN	
803.2308328	100	1	1	100			-803.2308328	1	NaN	
803.0708328	100	1	1	100			-803.0708328	1	NaN	
802.9108328	100	1	1	100			-802.9108328	1	NaN	
802.7508328	100	1	1	100			-802.7508328	1	NaN	
802.5908328	100	1	1	100			-802.5908328	1	NaN	
802.4308328	100	1	1	100			-802.4308328	1	NaN	
802.2708328	100	1	1	100			-802.2708328	1	NaN	
802.1108328	100	1	1	100			-802.1108328	1	NaN	
801.9508328	100	1	1	100			-801.9508328	1	NaN	
801.7908328	100	1	1	100			-801.7908328	1	NaN	
801.6308328	100	1	1	100			-801.6308328	1	NaN	
801.4708328	100	1	1	100			-801.4708328	1	NaN	
801.3108328	100	1	1	100			-801.3108328	1	NaN	
801.1508328	100	1	1	100			-801.1508328	1	NaN	
800.9908328	100	1	1	100			-800.9908328	1	NaN	
800.8308328	100	1	1	100			-800.8308328	1	NaN	
800.6708328	100	1	1	100			-800.6708328	1	NaN	
800.5108328	100	1	1	100			-800.5108328	1	NaN	
800.3508328	100	1	1	100			-800.3508328	1	NaN	
800.1908328	100	1	1	100			-800.1908328	1	NaN	
800.0308328	100	1	1	100			-800.0308328	1	NaN	
799.8708328	100	1	1	100			-799.8708328	1	NaN	
799.7108328	100	1	1	100			-799.7108328	1	NaN	
799.5508328	100	1	1	100			-799.5508328	1	NaN	
799.3908328	100	1	1	100			-799.3908328	1	NaN	
799.2308328	100	1	1	100			-799.2308328	1	NaN	
799.0708328	100	1	1	100			-799.0708328	1	NaN	
798.9108328	100	1	1	100			-798.9108328	1	NaN	
798.7508328	100	1	1	100			-798.7508328	1	NaN	
798.5908328	100	1	1	100			-798.5908328	1	NaN	
798.4308328	100	1	1	100			-798.4308328	1	NaN	
798.2708328	100	1	1	100			-798.2708328	1	NaN	
798.1108328	100	1	1	100			-798.1108328	1	NaN	
797.9508328	100	1	1	100			-797.9508328	1	NaN	
797.7908328	100	1	1	100			-797.7908328	1	NaN	
797.6308328	100	1	1	100			-797.6308328	1	NaN	
797.4708328	100	1	1	100			-797.4708328	1	NaN	
797.3108328	100	1	1	100			-797.3108328	1	NaN	
797.1508328	100	1	1	100			-797.1508328	1	NaN	
796.9908328	100	1	1	100			-796.9908328	1	NaN	
796.8308328	100	1	1	100			-796.8308328	1	NaN	
796.6708328	100	1	1	100			-796.6708328	1	NaN	
796.5108328	100	1	1	100			-796.5108328	1	NaN	
796.3508328	100	1	1	100			-796.3508328	1	NaN	
796.1908328	100	1	1	100			-796.1908328	1	NaN	
796.0308328	100	1	1	100			-796.0308328	1	NaN	
795.8708328	100	1	1	100			-795.8708328	1	NaN	
795.7108328	100	1	1	100			-795.7108328	1	NaN	
795.5508328	100	1	1	100			-795.5508328	1	NaN	
795.3908328	100	1	1	100			-795.3908328	1	NaN	
795.2308328	100	1	1	100			-795.2308328	1	NaN	
795.0708328	100	1	1	100			-795.0708328	1	NaN	
794.9108328	100	1	1	100			-794.9108328	1	NaN	
794.7508328	100	1	1	100			-794.7508328	1	NaN	
794.5908328	100	1	1	100			-794.5908328	1	NaN	
794.4308328	100	1	1	100			-794.4308328	1	NaN	
794.2708328	100	1	1	100			-794.2708328	1	NaN	
794.1108328	100	1	1	100			-794.1108328	1	NaN	
793.9508328	100	1	1	100			-793.9508328	1	NaN	
793.7908328	100	1	1	100			-793.7908328	1	NaN	
793.6308328	100	1	1	100			-793.6308328	1	NaN	
793.4708328	100	1	1	100			-793.4708328	1	NaN	
793.3108328	100	1	1	100			-793.3108328	1	NaN	
793.1508328	100	1	1	100			-793.1508328	1	NaN	
792.9908328	100	1	1	100			-792.9908328	1	NaN	
792.8308328	100	1	1	100			-792.8308328	1	NaN	
792.6708328	100	1	1	100			-792.6708328	1	NaN	
792.5108328	100	1	1	100			-792.5108328	1	NaN	
792.3508328	100	1	1	100			-792.3508328	1	NaN	
792.1908328	100	1	1	100			-792.1908328	1	NaN	
792.0308328	100	1	1	100			-792.0308328	1	NaN	
791.8708328	100	1	1	100			-791.8708328	1	NaN	
791.7108328	100	1	1	100			-791.7108328	1	NaN	
791.5508328	100	1	1	100			-791.5508328	1	NaN	
791.3908328	100	1	1	100			-791.3908328	1	NaN	
791.2308328	100	1	1	100			-791.2308328	1	NaN	
791.0708328	100	1	1	100			-791.0708328	1	NaN	
790.9108328	100	1	1	100			-790.9108328	1	NaN	
790.7508328	100	1	1	100			-790.7508328	1	NaN	
790.5908328	100	1	1	100			-790.5908328	1	NaN	
790.4308328	100	1	1	100			-790.4308328	1	NaN	
790.2708328	100	1	1	100			-790.2708328	1	NaN	
790.1108328	100	1	1	100			-790.1108328	1	NaN	
789.9508328	100	1	1	100			-789.9508328	1	NaN	
789.7908328	100	1	1	100			-789.7908328	1	NaN	
789.6308328	100	1	1	100			-789.6308328	1	NaN	
789.4708328	100	1	1	100			-789.4708328	1	NaN	
789.3108328	100	1	1	100			-789.3108328	1	NaN	
789.1508328	100	1	1	100			-789.1508328	1	NaN	
788.9908328	100	1	1	100			-788.9908328	1	NaN	
788.8308328	100	1	1	100			-788.8308328	1	NaN	
788.6708328	100	1	1	100			-788.6708328	1	NaN	
788.5108328	100	1	1	100			-788.5108328	1	NaN	
788.3508328	100	1	1	100			-788.3508328	1	NaN	
788.1908328	100	1	1	100			-788.1908328	1	NaN	
788.0308328	100	1	1	100			-788.0308328	1	NaN	
787.8708328	100	1	1	100			-787.8708328	1	NaN	
787.7108328	100	1	1	100			-787.7108328	1	NaN	
787.5508328	100	1	1	100			-787.5508328	1	NaN	
787.3908328	100	1	1	100			-787.3908328	1	NaN	
787.2308328	100	1	1	100			-787.2308328	1	NaN	
787.0708328	100	1	1	100			-787.0708328	1	NaN	
786.9108328	100	1	1	100			-786.9108328	1	NaN	
786.7508328	100	1	1	100			-786.7508328	1	NaN	
786.5908328	100	1	1	100			-786.5908328	1	NaN	
786.4308328	100	1	1	100			-786.4308328	1	NaN	
786.2708328	100	1	1	100			-786.2708328	1	NaN	
786.1108328	100	1	1	100			-786.1108328	1	NaN	
785.9508328	100	1	1	100			-785.9508328	1	NaN	
785.7908328	100	1	1	100			-785.7908328	1	NaN	
785.6308328	100	1	1	100			-785.6308328	1	NaN	
785.4708328	100	1	1	100			-785.4708328	1	NaN	
785.3108328	100	1	1	100			-785.3108328	1	NaN	
785.1508328	100	1	1	100			-785.1508328	1	NaN	
784.9908328	100	1	1	100			-784.9908328	1	NaN	
784.8308328	100	1	1	100			-784.8308328	1	NaN	
784.6708328	100	1	1	100			-784.6708328	1	NaN	
784.5108328	100	1	1	100			-784.5108328	1	NaN	
784.3508328	100	1	1	100			-784.3508328	1	NaN	
784.1908328	100	1	1	100			-784.1908328	1	NaN	
784.0308328	100	1	1	100			-784.0308328	1	NaN	
783.8708328	100	1	1	100			-783.8708328	1	NaN	
783.7108328	100	1	1	100			-783.7108328	1	NaN	
783.5508328	100	1	1	100			-783.5508328	1	NaN	
783.3908328	100	1	1	100			-783.3908328	1	NaN	
783.2308328	100	1	1	100			-783.2308328	1	NaN	
783.0708328	100	1	1	100			-783.0708328	1	NaN	
782.9108328	100	1	1	100			-782.9108328	1	NaN	
782.7508328	100	1	1	100			-782.7508328	1	NaN	
782.5908328	100	1	1	100			-782.5908328	1	NaN	
782.4308328	100	1	1	100			-782.4308328	1	NaN	
782.2708328	100	1	1	100			-782.2708328	1	NaN	
782.1108328	100	1	1	100			-782.1108328	1	NaN	
781.9508328	100	1	1	100			-781.9508328	1	NaN	
781.7908328	100	1	1	100			-781.7908328	1	NaN	
781.6308328	100	1	1	100			-781.6308328	1	NaN	
781.4708328	100	1	1	100			-781.4708328	1	NaN	
781.3108328	100	1	1	100			-781.3108328	1	NaN	
781.1508328	100	1	1	100			-781.1508328	1	NaN	
780.9908328	100	1	1	100			-780.9908328	1	NaN	
780.8308328	100	1	1	100			-780.8308328	1	NaN	
780.6708328	100	1	1	100			-780.6708328	1	NaN	
780.5108328	100	1	1	100			-780.5108328	1	NaN	
780.3508328	100	1	1	100			-780.3508328	1	NaN	
780.1908328	100	1	1	100			-780.1908328	1	NaN	
780.0308328	100	1	1	100			-780.0308328	1	NaN	
779.8708328	100	1	1	100			-779.8708328	1	NaN	
779.7108328	100	1	1	100			-779.7108328	1	NaN	
779.5508328	100	1	1	100			-779.5508328	1	NaN	
779.3908328	100	1	1	100			-779.3908328	1	NaN	
779.2308328	100	1	1	100			-779.2308328	1	NaN	
779.0708328	100	1	1	100			-779.0708328	1	NaN	
778.9108328	100	1	1	100			-778.9108328	1	NaN	
778.7508328	100	1	1	100			-778.7508328	1	NaN	
778.5908328	100	1	1	100			-778.5908328	1	NaN	
778.4308328	100	1	1	100			-778.4308328	1	NaN	
778.2708328	100	1	1	100			-778.2708328	1	NaN	
778.1108328	100	1	1	100			-778.1108328	1	NaN	
