T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	w(AL@LIQUID#3)	w(MG@LIQUID#3)	w(SI@LIQUID#3)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	dwdT_L(AL@LIQUID#3)	dwdT_L(MG@LIQUID#3)	dwdT_L(SI@LIQUID#3)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI				
542.0547566	94	1	5	0.9462071079	0.0001468451555	88.51279311	0.004392881408	11.48281401	25.50686145	13.53543072	60.95770784							0	0	0							-542.0547566	0.0001468451555	98026.2376879484	
542.0447566	94	1	5	0.9462150485	0.0001469401661	88.51148489	0.004390188765	11.48412492	25.49768695	13.53736644	60.96494661							0	0	0							-542.0447566	0.0001469401661	97808.2816870284	
542.0347566	94	1	5	0.946222994	0.0001470525172	88.51017563	0.004387496164	11.48543688	25.48850492	13.53930349	60.97219159							0	0	0							-542.0347566	0.0001470525172	90113.254548518	
542.0247566	94	1	5	0.9462309442	0.0001471621744	88.50886533	0.00438480362	11.48674987	25.47931559	13.54124179	60.97944262							0	0	0							-542.0247566	0.0001471621744	92194.1825334095	
542.0147566	94	1	5	0.946238899	0.0001472695007	88.507554	0.004382111146	11.48806389	25.47011917	13.54318128	60.98669955							0	0	0							-542.0147566	0.0001472695007	94277.2867222565	
542.0047566	94	1	5	0.9462468584	0.0001473743714	88.50624165	0.004379418753	11.48937893	25.46091588	13.54512186	60.99396225							0	0	0							-542.0047566	0.0001473743714	96132.1384739227	
541.9947566	94	1	5	0.9462548221	0.0001474775744	88.50492828	0.004376726449	11.490695	25.45170588	13.5470635	61.00123062							0	0	0							-541.9947566	0.0001474775744	97919.8042042613	
541.9847566	94	1	5	0.9462627901	0.0001475786639	88.50361389	0.004374034246	11.49201207	25.44248933	13.54900613	61.00850454							0	0	0							-541.9847566	0.0001475786639	100012.6247529	
541.9747566	94	1	5	0.9462707623	0.0001476775957	88.5022985	0.004371342153	11.49333015	25.43326645	13.55094968	61.01578387							0	0	0							-541.9747566	0.0001476775957	102208.262206308	
541.9647566	94	1	5	0.9462787385	0.0001477743895	88.50098211	0.004368650181	11.49464924	25.42403741	13.55289409	61.02306851							0	0	0							-541.9647566	0.0001477743895	104488.71636505	
541.9547566	94	1	5	0.9462867187	0.0001478690514	88.49966473	0.004365958342	11.49596932	25.4148024	13.55483929	61.03035831							0	0	0							-541.9547566	0.0001478690514	106868.516275887	
541.9447566	94	1	5	0.9462947027	0.0001479615838	88.49834635	0.004363266645	11.49729038	25.40556162	13.55678522	61.03765316							0	0	0							-541.9447566	0.0001479615838	109366.293748553	
541.9347566	94	1	5	0.9463026903	0.0001480519733	88.49702699	0.004360575101	11.49861244	25.39631524	13.55873182	61.04495293							0	0	0							-541.9347566	0.0001480519733	101576.065890166	
541.9247566	94	1	5	0.9463107255	0.0001489553032	88.49570397	0.00435787977	11.49993815	25.38699181	13.56070273	61.05230546							0	0	0							-541.9247566	0.0001489553032	105100.995352038	
541.9147566	94	1	5	0.9463187642	0.0001490428575	88.49438008	0.004355184675	11.50126473	25.37766279	13.56267438	61.05966283							0	0	0							-541.9147566	0.0001490428575	108506.952368235	
541.9047566	94	1	5	0.946326807	0.0001491407784	88.49305518	0.004352489696	11.50259233	25.36832757	13.56464687	61.06702556							0	0	0							-541.9047566	0.0001491407784	102945.423196169	
541.8947566	94	1	5	0.9463348538	0.0001492371596	88.49172927	0.004349794843	11.50392094	25.35898628	13.56662017	61.07439355							0	0	0							-541.8947566	0.0001492371596	104617.102608728	
541.8847566	94	1	5	0.9463429045	0.0001493319773	88.49040234	0.004347100123	11.50525056	25.34963905	13.56859423	61.08176671							0	0	0							-541.8847566	0.0001493319773	106363.847957736	
541.8747566	94	1	5	0.946350959	0.0001494252198	88.48907442	0.004344405544	11.50658118	25.34028604	13.570569	61.08914497							0	0	0							-541.8747566	0.0001494252198	108288.098205855	
541.8647566	94	1	5	0.9463590172	0.0001495167033	88.48774549	0.004341711114	11.5079128	25.33092738	13.57254442	61.0965282							0	0	0							-541.8647566	0.0001495167033	110278.7850977	
541.8547566	94	1	5	0.9463670791	0.0001496066059	88.48641557	0.004339016842	11.50924541	25.32156321	13.57452046	61.10391633							0	0	0							-541.8547566	0.0001496066059	111230.748639454	
541.8347566	94	1	5	0.9471035935	0.01366906199	88.61602098	0.004501968595	11.37947705				15.28977238	17.20600941	67.50421821	41.45965893	7.362444571	51.1778965				0	0	0	0	0	0	-541.8347566	0.01366906199	-446.284450521068	
541.8147566	94	1	5	0.9471163078	0.0002392375238	88.61432364	0.004497744648	11.38117861				15.27789621	17.20772822	67.51437557	41.46934122	7.356811932	51.17384684				0	0	0	0	0	0	-541.8147566	0.0002392375238	170.374183451328	
541.7747566	94	1	5	0.9471417216	0.0004783078764	88.61092929	0.004489307649	11.38458141				15.25420051	17.21114543	67.53465406	41.48865304	7.345570297	51.16577666				0	0	0	0	0	0	-541.7747566	0.0004783078764	167.373559588742	
541.6947566	94	1	5	0.9471924889	0.0009559454127	88.60414184	0.004472477142	11.39138569				15.2070341	17.21789874	67.57506716	41.52706704	7.323180962	51.149752				0	0	0	0	0	0	-541.6947566	0.0009559454127	167.608045111201	
541.5347566	94	1	5	0.9472937846	0.001909225179	88.59057192	0.004438989446	11.40498909				15.11358886	17.23108594	67.6553252	41.60306842	7.278773029	51.11815855				0	0	0	0	0	0	-541.5347566	0.001909225179	168.07588548993	
541.2147566	94	1	5	0.9474954259	0.003807855971	88.56345196	0.004372702358	11.43217534				14.93015303	17.25622064	67.81362632	41.75185541	7.191402096	51.0567425				0	0	0	0	0	0	-541.2147566	0.003807855971	169.00891081065	
540.5747566	94	1	5	0.9478949651	0.007574022393	88.50929046	0.004242841793	11.48646669				14.57638561	17.30181512	68.12179927	42.03724291	7.022155447	50.94060165				0	0	0	0	0	0	-540.5747566	0.007574022393	170.859772823911	
539.2947566	94	1	5	0.9486795006	0.01498650385	88.40127314	0.003993664544	11.59473319				13.9162551	17.37629199	68.70745291	42.56400287	6.703645688	50.73235145				0	0	0	0	0	0	-539.2947566	0.01498650385	174.498899265143	
536.7347566	94	1	5	0.9501936562	0.029366571	88.1863978	0.003535098045	11.8100671				12.75398526	17.47088095	69.77513379	43.47111811	6.133939442	50.39494245				0	0	0	0	0	0	-536.7347566	0.029366571	-5003.55102462627	
534.1747566	94	1	5	0.9516365981	0.02883455087	87.97295109	0.003125298161	12.02392361				11.75833724	17.51022353	70.73143923	44.2239611	5.636360475	50.13967843				0	0	0	0	0	0	-534.1747566	0.02883455087	-5140.96860490097	
531.6147566	94	1	5	0.9530149154	0.02836331195	87.76079821	0.002759509559	12.23644228				10.89231569	17.50862041	71.5990639	44.85659196	5.196026554	49.94738149				0	0	0	0	0	0	-531.6147566	0.02836331195	-5822.46802029233	
529.0547566	94	1	5	0.954334425	0.02794813546	87.54981092	0.002433392113	12.44775569				10.13013326	17.47586599	72.39400075	45.39253969	4.802484307	49.804976				0	0	0	0	0	0	-529.0547566	0.02794813546	-6635.36048828976	
526.4947566	94	1	5	0.9556002772	0.0275848116	87.33986731	0.002142991839	12.6579897				9.452988682	17.41896052	73.1280508	45.84884814	4.448041144	49.70311071				0	0	0	0	0	0	-526.4947566	0.0275848116	-7622.59578900872	
523.9347566	94	1	5	0.9568170463	0.02726964609	87.13085148	0.001884712002	12.8672638				8.846702923	17.34306896	73.81022812	46.23831527	4.126833558	49.63485118				0	0	0	0	0	0	-523.9347566	0.02726964609	-7941.78208091238	
522.6547566	94	1	5	0.9574072661	0.01359911258	87.02665681	0.001766584055	12.9715766				8.56660326	17.29926217	74.13413456	46.41116086	3.977218571	49.61162057				0	0	0	0	0	0	-522.6547566	0.01359911258	-93.8967655873217	
522.0147566	94	1	5	0.957698062	0.006792670523	86.97463192	0.001710103987	13.02365797				8.431792259	17.27607648	74.29213127	46.49258119	3.904938246	49.60248056				0	0	0	0	0	0	-522.0147566	0.006792670523	-94.1285445216151	
521.6947566	94	1	5	0.9578424083	0.003394865727	86.94863687	0.001682489745	13.04968064				8.365637966	17.2641833	74.37017874	46.53209335	3.869405062	49.59850159				0	0	0	0	0	0	-521.6947566	0.003394865727	-51.1133948506304	
521.6547566	94	1	5	0.9578603989	0.0004245607926	86.94538829	0.001679066886	13.05293264				8.357426165	17.26268297	74.37989086	46.53697726	3.864991372	49.59803137				0	0	0	0	0	0	-521.6547566	0.0004245607926	-88.8276120034304	
521.6347566	94	1	5	0.9578693902	0.0002122771238	86.94376407	0.001677357853	13.05455858				8.353325018	17.26193168	74.3847433	46.53941465	3.86278684	49.59779851				0	0	0	0	0	0	-521.6347566	0.0002122771238	-94.2151798824033	
521.6247566	94	1	5	0.9578738849	0.0001061380281	86.94295197	0.001676503936	13.05537153				8.351275632	17.26155576	74.38716861	46.54063221	3.861685153	49.59768264				0	0	0	0	0	0	-521.6247566	0.0001061380281	-454.528612524349	
521.6047566	94	1	5	0.9578769012	7.123492287E-05	86.94293704	0.00167562573	13.05538733				8.346157346	17.26261675	74.3912259							0	0	0				-521.6047566	7.123492287E-05	-3102.89138787118	
521.5847566	94	1	5	0.9578796764	6.554547381E-05	86.94298666	0.001674781046	13.05533855				8.34100501	17.2637483	74.39524669							0	0	0				-521.5847566	6.554547381E-05	-3909.35311207589	
521.5447566	94	1	5	0.9578852155	0.0001308323573	86.94308785	0.001673093506	13.05523906				8.330719908	17.26600706	74.40327304							0	0	0				-521.5447566	0.0001308323573	613.944641777605	
521.4647566	94	1	5	0.9578962474	0.0002606061159	86.94329815	0.001669725779	13.05503213				8.310227653	17.27050742	74.41926493							0	0	0				-521.4647566	0.0002606061159	618.986668218522	
521.3047566	94	1	5	0.9579181282	0.0005170229088	86.94375017	0.001663019487	13.05458681				8.269551308	17.27944042	74.45100827							0	0	0				-521.3047566	0.0005170229088	629.126006159217	
520.9847566	94	1	5	0.9579611748	0.001017675658	86.94477704	0.001649721387	13.05357324				8.189403937	17.29704149	74.51355457							0	0	0				-520.9847566	0.001017675658	649.793050396118	
520.3447566	94	1	5	0.9580445373	0.001972802923	86.94730041	0.001623566778	13.05107602				8.033723138	17.33122932	74.63504754							0	0	0				-520.3447566	0.001972802923	692.720711124789	
519.0647566	94	1	5	0.9582012714	0.003716491337	86.95407056	0.001572907156	13.04435654				7.739322317	17.39587505	74.86480263							0	0	0				-519.0647566	0.003716491337	785.183568492947	
516.5047566	94	1	5	0.9584808736	0.006654628736	86.97349062	0.00147742776	13.02503196				7.208515989	17.51240376	75.27908026							0	0	0				-516.5047566	0.006654628736	-4654.41680156427	
513.9447566	94	1	5	0.9587241809	0.005829532807	86.99930067	0.001388651153	12.99931068				6.740645545	17.61508336	75.6442711							0	0	0				-513.9447566	0.005829532807	-2544.74487277651	
512.6647566	94	1	5	0.9588347302	0.002664225621	87.01419563	0.001346471847	12.9844579				6.526207519	17.66213568	75.8116568							0	0	0				-512.6647566	0.002664225621	-443.952388860961	
512.0247566	94	1	5	0.9588875699	0.001276829161	87.02208439	0.001325892307	12.97658972				6.423296662	17.68471435	75.89198899							0	0	0				-512.0247566	0.001276829161	-17832.1428282415	
511.3847566	94	1	5	0.9589388945	0.001241800435	87.03024845	0.001305638827	12.96844591				6.323074494	17.70670089	75.97022462							0	0	0				-511.3847566	0.001241800435	-17339.5910444596	
511.0647566	94	1	5	0.9589640131	0.0006084993632	87.03443004	0.001295631558	12.96427432				6.273931789	17.71748118	76.00858703							0	0	0				-511.0647566	0.0006084993632	-38806.3647319323	
510.7447566	94	1	5	0.9589887805	0.0006003566261	87.03867596	0.001285702344	12.96003833				6.225415039	17.72812359	76.04646137							0	0	0				-510.7447566	0.0006003566261	-38284.5713639946	
510.5847566	94	1	5	0.9590010354	0.0002972340701	87.04082265	0.001280766711	12.95789659				6.201386777	17.73339419	76.06521903							0	0	0				-510.5847566	0.0002972340701	-80920.2662622137	
510.4247566	94	1	5	0.9590132057	0.0002952694651	87.04298488	0.001275850191	12.95573927				6.177509667	17.73863149	76.08385884							0	0	0				-510.4247566	0.0002952694651	-80383.9408394532	
510.3447566	94	1	5	0.9590192595	0.0001469167049	87.04407179	0.001273399071	12.95465481				6.165627237	17.7412378	76.09313496							0	0	0				-510.3447566	0.0001469167049	-541.897563503608	
510.3047566	94	1	5	0.9590222786	7.328023869E-05	87.04461669	0.001272175287	12.95411113				6.159699964	17.74253789	76.09776215							0	0	0				-510.3047566	7.328023869E-05	-544.530900847825	
510.2847566	94	1	5	0.9590237862	3.659573907E-05	87.0448895	0.001271563838	12.95383894				6.1567398	17.74318717	76.10007303							0	0	0				-510.2847566	3.659573907E-05	-665469.897207036	
510.2647566	94	1	5	0.9590252925	3.656570968E-05	87.04516254	0.001270952684	12.9535665				6.153781948	17.74383594	76.10238211							0	0	0				-510.2647566	3.656570968E-05	-664923.622660059	
510.2547566	94	1	5	0.9590260452	1.827179236E-05	87.04529915	0.001270647218	12.9534302				6.152303888	17.74416013	76.10353598							0	0	0				-510.2547566	1.827179236E-05	-546.629780001154	
510.2447566	94	1	5	0.9590267975	1.826430012E-05	87.04543583	0.001270341825	12.95329383				6.150826404	17.7444842	76.10468939							0	0	0				-510.2447566	1.826430012E-05	-546.804712760741	
510.2047566	94	1	5	0.9590298041	7.298886415E-05	87.04598308	0.001269120982	12.9527478				6.144922232	17.74577918	76.10929859							0	0	0				-510.2047566	7.298886415E-05	-3113.78018769313	
510.1847566	94	1	5	0.9590313059	3.646169208E-05	87.04625703	0.00126851099	12.95247445				6.141973605	17.74642588	76.11160051							0	0	0				-510.1847566	3.646169208E-05	320163.457710886	
510.1447566	94	1	5	0.9590343044	7.280113551E-05	87.04680573	0.001267291918	12.95192698				6.136083206	17.74771785	76.11619895							0	0	0				-510.1447566	7.280113551E-05	1101.95203086279	
510.0647566	94	1	5	0.959040286	0.0001452397482	87.04790594	0.001264857289	12.95082921				6.124329856	17.75029572	76.12537442							0	0	0				-510.0647566	0.0001452397482	1107.15110276155	
509.9047566	94	1	5	0.9590521882	0.0002890411731	87.05011755	0.00126000203	12.94862245				6.100932206	17.75542741	76.14364039							0	0	0				-509.9047566	0.0002890411731	1118.24971384412	
509.5847566	94	1	5	0.9590757522	0.0005724042975	87.05458502	0.001250347094	12.94416463				6.054567487	17.76559578	76.17983673							0	0	0				-509.5847566	0.0005724042975	1140.75690072089	
508.9447566	94	1	5	0.9591219434	0.001122695892	87.0636927	0.001231256296	12.93507604				5.963516609	17.78556217	76.25092122							0	0	0				-508.9447566	0.001122695892	1186.98988234572	
507.6647566	94	1	5	0.9592107735	0.002161456925	87.08256715	0.001193926231	12.91623893				5.787801294	17.82408558	76.38811312							0	0	0				-507.6647566	0.002161456925	1284.53523507939	
505.1047566	94	1	5	0.9593755947	0.004019136884	87.12272671	0.001122494862	12.8761508				5.459585976	17.89600756	76.64440646							0	0	0				-505.1047566	0.004019136884	-9360.83633541505	
502.5447566	94	1	5	0.959525523	0.003670666666	87.1657519	0.0010550814	12.83319302				5.158564937	17.96193597	76.8794991							0	0	0				-502.5447566	0.003670666666	-7985.40770345744	
499.9847566	94	1	5	0.9596626978	0.003370739432	87.21129012	0.0009913902061	12.78771849				4.881051158	18.02268239	77.09626645							0	0	0				-499.9847566	0.003370739432	-9216.9122241769	
497.4247566	94	1	5	0.9597888284	0.003109778055	87.25905929	0.0009311725113	12.74000953				4.624074697	18.07890086	77.29702444							0	0	0				-497.4247566	0.003109778055	-10533.7534609134	
494.8647566	94	1	5	0.959905302	0.00288058271	87.30883009	0.0008742141135	12.69029569				4.385206339	18.13112655	77.48366711							0	0	0				-494.8647566	0.00288058271	-11935.6621470252	
492.3047566	94	1	5	0.9600132599	0.002677634788	87.36041343	0.0008203269143	12.63876624				4.162432532	18.17980323	77.65776424							0	0	0				-492.3047566	0.002677634788	-13422.4592320415	
489.7447566	94	1	5	0.9601136526	0.002496632051	87.41365147	0.0007693429608	12.58557918				3.954064653	18.22530319	77.82063216							0	0	0				-489.7447566	0.002496632051	-14994.0907832943	
487.1847566	94	1	5	0.9602072802	0.002334170859	87.46841105	0.0007211101728	12.53086784				3.758671874	18.26794201	77.97338612							0	0	0				-487.1847566	0.002334170859	-16650.4363679714	
484.6247566	94	1	5	0.9602948225	0.002187519588	87.52457861	0.0006754891953	12.4747459				3.575030598	18.30798962	78.11697978							0	0	0				-484.6247566	0.002187519588	-18391.6799060114	
482.0647566	94	1	5	0.9603768621	0.002054465282	87.58205663	0.0006323511087	12.41731101				3.402085764	18.34567888	78.25223536							0	0	0				-482.0647566	0.002054465282	-20217.678025975	
479.5047566	94	1	5	0.960453902	0.00193318759	87.64076043	0.0005915756335	12.358648				3.238920843	18.38121198	78.37986718							0	0	0				-479.5047566	0.00193318759	-22129.4535252985	
476.9447566	94	1	5	0.9605263799	0.001822191054	87.70061642	0.0005530499081	12.29883053				3.084734245	18.4147661	78.50049965							0	0	0				-476.9447566	0.001822191054	-24127.1386295002	
474.3847566	94	1	5	0.9605946786	0.001720215566	87.76155987	0.0005166673565	12.23792346				2.938820586	18.44649707	78.61468234							0	0	0				-474.3847566	0.001720215566	-26210.6020887035	
471.8247566	94	1	5	0.9606591353	0.00162620408	87.82353355	0.0004823269306	12.17598412				2.80055564	18.47654283	78.72290153							0	0	0				-471.8247566	0.00162620408	-28380.744486893	
469.2647566	94	1	5	0.9607200481	0.001539260303	87.88648665	0.0004499324848	12.11306342				2.66938413	18.5050261	78.82558977							0	0	0				-469.2647566	0.001539260303	-30638.2219135066	
466.7047566	94	1	5	0.9607776824	0.001458619158	87.95037379	0.0004193922803	12.04920681				2.544809754	18.53205661	78.92313364							0	0	0				-466.7047566	0.001458619158	-32983.797624014	
464.1447566	94	1	5	0.960832275	0.001383623543	88.01515429	0.0003906185874	11.98445509				2.426386957	18.5577329	79.01588015							0	0	0				-464.1447566	0.001383623543	-35418.3495288551	
461.5847566	94	1	5	0.9608840385	0.001313705881	88.08079147	0.000363527365	11.918845				2.313714098	18.5821438	79.1041421							0	0	0				-461.5847566	0.001313705881	-37942.8757411381	
459.0247566	94	1	5	0.9609331644	0.001248373328	88.14725219	0.0003380379993	11.85240977				2.206427737	18.60536975	79.18820252							0	0	0				-459.0247566	0.001248373328	-40558.5006040387	
456.4647566	94	1	5	0.9609798258	0.001187195832	88.21450633	0.0003140730877	11.7851796				2.104197823	18.62748376	79.26831841							0	0	0				-456.4647566	0.001187195832	-43266.4828850121	
453.9047566	94	1	5	0.9610241796	0.001129796415	88.28252645	0.0002915582602	11.71718199				2.00672363	18.64855242	79.34472395							0	0	0				-453.9047566	0.001129796415	-46068.2224242544	
451.3447566	94	1	5	0.9610663688	0.001075843208	88.35128747	0.0002704220278	11.6484421				1.913730282	18.66863658	79.41763313							0	0	0				-451.3447566	0.001075843208	-48965.2696930851	
448.7847566	94	1	5	0.9611065237	0.001025042886	88.42076639	0.0002505956545	11.57898302				1.824965794	18.68779205	79.48724216							0	0	0				-448.7847566	0.001025042886	-51959.3335950604	
446.2247566	94	1	5	0.9611447636	0.0009771352143	88.49094203	0.000232013046	11.50882596				1.740198519	18.70607011	79.55373137							0	0	0				-446.2247566	0.0009771352143	-55052.2924440941	
443.6647566	94	1	5	0.9611811983	0.0009318885039	88.56179485	0.0002146106526	11.43799054				1.659214943	18.72351808	79.61726698							0	0	0				-443.6647566	0.0009318885039	-58246.2044190108	
441.1047566	94	1	5	0.9612159284	0.0008890957922	88.63330679	0.0001983273838	11.36649488				1.581817777	18.74017966	79.67800256							0	0	0				-441.1047566	0.0008890957922	-61543.3171424045	
438.5447566	94	1	5	0.961249047	0.0008485716243	88.70546108	0.0001831045301	11.29435581				1.507824291	18.75609534	79.73608037							0	0	0				-438.5447566	0.0008485716243	-64946.0817812001	
435.9847566	94	1	5	0.9612806402	0.0008101493262	88.77824213	0.0001688856932	11.22158899				1.437064855	18.77130271	79.79163244							0	0	0				-435.9847566	0.0008101493262	-68457.1651616547	
433.4247566	94	1	5	0.9613107875	0.0007736786816	88.85163538	0.00015561672	11.148209				1.369381666	18.78583674	79.84478159							0	0	0				-433.4247566	0.0007736786816	-72079.463576012	
430.8647566	94	1	5	0.961339563	0.0007390239471	88.92562725	0.0001432456423	11.0742295				1.30462762	18.79973004	79.89564234							0	0	0				-430.8647566	0.0007390239471	-75816.1183367423	
428.3047566	94	1	5	0.9613670356	0.0007060621477	89.00020501	0.0001317226182	10.99966327				1.242665318	18.81301307	79.94432161							0	0	0				-428.3047566	0.0007060621477	-79670.5318861364	
425.7447566	94	1	5	0.9613932694	0.0006746816083	89.07535669	0.0001209998769	10.92452231				1.183366188	18.82571431	79.9909195							0	0	0				-425.7447566	0.0006746816083	-83646.3847207723	
423.1847566	94	1	5	0.9614183244	0.0006447806828	89.15107104	0.0001110316654	10.84881793				1.126609699	18.8378605	80.0355298							0	0	0				-423.1847566	0.0006447806828	-87747.6548186108	
420.6247566	94	1	5	0.9614422567	0.000616266652	89.22733745	0.0001017741957	10.77256078				1.072282665	18.84947672	80.07824062							0	0	0				-420.6247566	0.000616266652	-91978.6371189567	
418.0647566	94	1	5	0.9614651188	0.0005890547624	89.30414587	9.318559416E-05	10.69576095				1.020278622	18.86058656	80.11913482							0	0	0				-418.0647566	0.0005890547624	-96343.9655980436	
415.5047566	94	1	5	0.9614869601	0.0005630673877	89.3814868	8.522585076E-05	10.61842797				0.9704972694	18.87121226	80.15829047							0	0	0				-415.5047566	0.0005630673877	-100848.637793778	
412.9447566	94	1	5	0.961507827	0.0005382332933	89.45935122	7.78567692E-05	10.54057092				0.922843968	18.88137479	80.19578124							0	0	0				-412.9447566	0.0005382332933	-105498.038112986	
410.3847566	94	1	5	0.9615277631	0.0005144869893	89.53773053	7.104191742E-05	10.46219843				0.8772292904	18.89109397	80.23167674							0	0	0				-410.3847566	0.0005144869893	-110297.966933304	
407.8247566	94	1	5	0.9615468097	0.0004917681614	89.61661655	6.474657822E-05	10.38331871				0.8335686129	18.90038855	80.26604284							0	0	0				-407.8247566	0.0004917681614	-115254.669723886	
405.2647566	94	1	5	0.9615650056	0.0004700211666	89.69600144	5.893770012E-05	10.30393962				0.7917817483	18.90927628	80.29894197							0	0	0				-405.2647566	0.0004700211666	-120374.86923743	
402.7047566	94	1	5	0.9615823877	0.0004491945874	89.77587772	5.358384828E-05	10.2240687				0.7517926132	18.91777403	80.33043336							0	0	0				-402.7047566	0.0004491945874	-125665.800932358	
400.1447566	94	1	5	0.9615989906	0.000429240835	89.85623818	4.865515564E-05	10.14371316				0.7135289257	18.92589779	80.36057328							0	0	0				-400.1447566	0.000429240835	-131135.249652093	
397.5847566	94	1	5	0.9616148476	0.0004101157962	89.93707592	4.412327396E-05	10.06287996				0.6769219313	18.93366278	80.38941528							0	0	0				-397.5847566	0.0004101157962	-136791.590937413	
395.0247566	94	1	5	0.9616299897	0.0003917785181	90.01838426	3.996132515E-05	9.981575775				0.641906153	18.9410835	80.41701035							0	0	0				-395.0247566	0.0003917785181	-142643.837225444	
392.4647566	94	1	5	0.961644447	0.0003741909265	90.10015677	3.614385261E-05	9.899807091				0.6084191636	18.94817375	80.44340708							0	0	0				-392.4647566	0.0003741909265	-148701.685365369	
389.9047566	94	1	5	0.9616582476	0.0003573175727	90.18238719	3.264677276E-05	9.817580165				0.576401378	18.95494671	80.46865191							0	0	0				-389.9047566	0.0003573175727	-154975.567438724	
387.3447566	94	1	5	0.9616714185	0.0003411254062	90.26506948	2.944732686E-05	9.734901074				0.5457958628	18.96141496	80.49278918							0	0	0				-387.3447566	0.0003411254062	-161476.712237639	
384.7847566	94	1	5	0.9616839855	0.0003255835707	90.34819775	2.652403297E-05	9.651775728				0.5165481628	18.96759053	80.51586131							0	0	0				-384.7847566	0.0003255835707	-168217.206290964	
382.2247566	94	1	5	0.961695973	0.0003106632191	90.43176625	2.385663836E-05	9.568209889				0.4886061409	18.97348494	80.53790892							0	0	0				-382.2247566	0.0003106632191	-175210.061159918	
379.6647566	94	1	5	0.9617074046	0.0002963373469	90.51576939	2.142607217E-05	9.484209186				0.4619198323	18.9791092	80.55897096							0	0	0				-379.6647566	0.0002963373469	-182468.042744803	
377.1047566	94	1	5	0.9617183027	0.0002825804638	90.60020155	1.921439778E-05	9.399779237				0.4364413096	18.98447381	80.57908488							0	0	0				-377.1047566	0.0002825804638	-190008.971504917	
374.5447566	94	1	5	0.9617286886	0.0002693691833	90.68505745	1.720476926E-05	9.314925343				0.4121245597	18.98958899	80.59828645							0	0	0				-374.5447566	0.0002693691833	-197848.755424567	
371.9847566	94	1	5	0.961738583	0.0002566809897	90.7703318	1.53813826E-05	9.229652823				0.3889253695	18.9944645	80.61661013							0	0	0				-371.9847566	0.0002566809897	-206002.577598754	
369.4247566	94	1	5	0.9617480056	0.0002444948658	90.85601934	1.372943167E-05	9.143966927				0.3668012212	18.99910968	80.63408909							0	0	0				-369.4247566	0.0002444948658	-214490.545007976	
366.8647566	94	1	5	0.9617569752	0.0002327910104	90.94211492	1.223506377E-05	9.057872845				0.3457111956	19.00353355	80.65075525							0	0	0				-366.8647566	0.0002327910104	-223333.116749086	
364.3047566	94	1	5	0.96176551	0.0002215507443	91.02861339	1.088533597E-05	8.971375722				0.3256158833	19.00774476	80.66663935							0	0	0				-364.3047566	0.0002215507443	-232562.092039804	
361.7447566	94	1	5	0.9617736275	0.0002107572721	91.1155097	9.668172197E-06	8.884480635				0.3064772925	19.01175157	80.68177113							0	0	0				-361.7447566	0.0002107572721	-242179.221066261	
359.1847566	94	1	5	0.9617813444	0.0002003920482	91.20279859	8.572321157E-06	8.797192838				0.2882588104	19.01556208	80.69617911							0	0	0				-359.1847566	0.0002003920482	-252215.870540544	
356.6247566	94	1	5	0.9617886769	0.0001904403729	91.29047513	7.587315907E-06	8.709517286				0.2709250779	19.01918404	80.70989088							0	0	0				-356.6247566	0.0001904403729	-262717.393493043	
354.0647566	94	1	5	0.9617956405	0.0001808871532	91.37853425	6.703432883E-06	8.621459051				0.2544419609	19.02262492	80.72293312							0	0	0				-354.0647566	0.0001808871532	-273691.818633807	
351.5047566	94	1	5	0.9618022501	0.000171717492	91.46697088	5.911653244E-06	8.533023212				0.2387764912	19.02589207	80.73533144							0	0	0				-351.5047566	0.000171717492	-285197.074180222	
348.9447566	94	1	5	0.9618085201	0.0001629193017	91.55578006	5.203624528E-06	8.444214732				0.2238967716	19.02899233	80.7471109							0	0	0				-348.9447566	0.0001629193017	-297260.211594713	
346.3847566	94	1	5	0.9618144646	0.0001544786968	91.64495645	4.571623267E-06	8.355038977				0.2097719835	19.03193236	80.75829566							0	0	0				-346.3847566	0.0001544786968	-309904.285296421	
343.8247566	94	1	5	0.9618200969	0.0001463836363	91.73449495	4.008520311E-06	8.265501045				0.1963723002	19.03471873	80.76890897							0	0	0				-343.8247566	0.0001463836363	-323184.182777457	
341.2647566	94	1	5	0.96182543	0.0001386222963	91.82439031	3.507745167E-06	8.175606177				0.183668853	19.03735773	80.77897342							0	0	0				-341.2647566	0.0001386222963	-337141.154904247	
338.7047566	94	1	5	0.9618304764	0.0001311834415	91.91463726	3.063252676E-06	8.085359678				0.17163369	19.03985544	80.78851087							0	0	0				-338.7047566	0.0001311834415	-351825.99397586	
